route,sample,label,probability,baseline_prediction,pose_valid_ratio,quality_decision,baseline_correct,quality_reasons
YOLO-Pose+ST-GCN++,dataset/dataset/chute06/cam8.avi#f729-759,0,0.84307301,1,0.281250,UNKNOWN,0,"{""target_jump"": 9, ""too_few_joints"": 37, ""torso_missing"": 37}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute07/cam2.avi#f460-490,0,0.29432593,0,1.000000,ADL,1,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute07/cam2.avi#f491-521,1,0.91857736,1,0.812500,FALL,1,"{""too_few_joints"": 12, ""torso_missing"": 12}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute07/cam4.avi#f445-475,0,0.41706582,0,0.156250,UNKNOWN,1,"{""target_jump"": 54}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute07/cam4.avi#f476-506,1,0.51467789,1,0.734375,FALL,1,"{""target_jump"": 17}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute07/cam5.avi#f463-493,0,0.50055452,1,0.453125,UNKNOWN,0,"{""target_jump"": 31, ""too_few_joints"": 4, ""torso_missing"": 4}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute07/cam5.avi#f494-524,1,0.83912042,1,0.593750,FALL,1,"{""target_jump"": 9, ""too_few_joints"": 17, ""torso_missing"": 20}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute07/cam6.avi#f463-493,0,0.32629515,0,1.000000,ADL,1,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute07/cam6.avi#f494-524,1,0.30984691,0,1.000000,ADL,0,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute07/cam7.avi#f463-493,0,0.12443523,0,1.000000,ADL,1,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute07/cam7.avi#f494-524,1,0.29896866,0,0.968750,ADL,0,"{""too_few_joints"": 2, ""torso_missing"": 2}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute07/cam8.avi#f463-493,0,0.14193956,0,1.000000,ADL,1,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute07/cam8.avi#f494-524,1,0.53898358,1,0.968750,FALL,1,"{""target_jump"": 2}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute08/cam2.avi#f319-349,0,0.32165056,0,1.000000,ADL,1,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute08/cam2.avi#f350-380,1,0.99158254,1,0.828125,FALL,1,"{""too_few_joints"": 11, ""torso_missing"": 11}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute08/cam4.avi#f321-351,0,0.33401753,0,0.531250,ADL,1,"{""target_jump"": 30}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute08/cam4.avi#f352-382,1,0.77184626,1,0.125000,UNKNOWN,1,"{""target_jump"": 39, ""too_few_joints"": 17, ""torso_missing"": 17}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute08/cam5.avi#f304-334,0,0.37099124,0,0.578125,ADL,1,"{""target_jump"": 23, ""too_few_joints"": 4, ""torso_missing"": 4}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute08/cam5.avi#f335-365,1,0.58265206,1,0.484375,UNKNOWN,1,"{""target_jump"": 12, ""too_few_joints"": 21, ""torso_missing"": 21}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute08/cam6.avi#f321-351,0,0.28905069,0,1.000000,ADL,1,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute08/cam6.avi#f352-382,1,0.97700658,1,0.546875,FALL,1,"{""too_few_joints"": 29, ""torso_missing"": 29}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute08/cam7.avi#f321-351,0,0.10193144,0,1.000000,ADL,1,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute08/cam7.avi#f352-382,1,0.37967613,0,1.000000,ADL,0,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute08/cam8.avi#f296-326,0,0.11273905,0,1.000000,ADL,1,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute08/cam8.avi#f327-357,1,0.37549258,0,1.000000,ADL,0,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute09/cam2.avi#f603-633,0,0.24244634,0,0.968750,ADL,1,"{""too_few_joints"": 2, ""torso_missing"": 2}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute09/cam2.avi#f634-664,1,0.57930524,1,0.812500,FALL,1,"{""too_few_joints"": 12, ""torso_missing"": 12}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute09/cam2.avi#f665-695,0,0.96339013,1,0.343750,UNKNOWN,0,"{""too_few_joints"": 42, ""torso_missing"": 42}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute09/cam4.avi#f612-642,0,0.82613163,1,0.781250,FALL,0,"{""too_few_joints"": 14, ""torso_missing"": 14}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute09/cam4.avi#f643-673,1,0.67314927,1,0.937500,FALL,1,"{""target_jump"": 2, ""too_few_joints"": 2, ""torso_missing"": 2}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute09/cam4.avi#f674-704,0,0.92918591,1,0.765625,FALL,0,"{""too_few_joints"": 15, ""torso_missing"": 15}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute09/cam5.avi#f606-636,0,0.27031058,0,0.906250,ADL,1,"{""target_jump"": 4, ""too_few_joints"": 2, ""torso_missing"": 2}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute09/cam5.avi#f637-667,1,0.83503196,1,0.781250,FALL,1,"{""too_few_joints"": 14, ""torso_missing"": 14}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute09/cam5.avi#f668-698,0,0.97502635,1,0.062500,UNKNOWN,0,"{""target_jump"": 15, ""too_few_joints"": 45, ""torso_missing"": 45}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute09/cam6.avi#f606-636,0,0.85514456,1,0.484375,UNKNOWN,0,"{""too_few_joints"": 33, ""torso_missing"": 33}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute09/cam6.avi#f637-667,1,0.98104076,1,0.515625,FALL,1,"{""too_few_joints"": 31, ""torso_missing"": 31}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute09/cam6.avi#f668-698,0,0.99571991,1,0.000000,UNKNOWN,0,"{""too_few_joints"": 64, ""torso_missing"": 64}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute09/cam7.avi#f606-636,0,0.47919697,0,0.500000,ADL,1,"{""too_few_joints"": 32, ""torso_missing"": 32}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute09/cam7.avi#f637-667,1,0.96629536,1,0.687500,FALL,1,"{""too_few_joints"": 20, ""torso_missing"": 20}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute09/cam7.avi#f668-698,0,0.99538073,1,0.125000,UNKNOWN,0,"{""too_few_joints"": 56, ""torso_missing"": 56}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute09/cam8.avi#f594-624,0,0.10446458,0,1.000000,ADL,1,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute09/cam8.avi#f625-655,1,0.69816736,1,0.843750,FALL,1,"{""too_few_joints"": 10, ""torso_missing"": 10}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute09/cam8.avi#f656-686,0,0.99571991,1,0.000000,UNKNOWN,0,"{""too_few_joints"": 64, ""torso_missing"": 64}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute10/cam2.avi#f499-529,0,0.72202279,1,1.000000,FALL,0,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute10/cam2.avi#f520-550,1,0.83695838,1,1.000000,FALL,1,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute10/cam2.avi#f551-581,0,0.60216398,1,1.000000,FALL,0,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute10/cam4.avi#f518-548,0,0.70539539,1,0.906250,FALL,0,"{""target_jump"": 4, ""too_few_joints"": 2, ""torso_missing"": 2}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute10/cam4.avi#f539-569,1,0.86673321,1,0.656250,FALL,1,"{""target_jump"": 2, ""too_few_joints"": 20, ""torso_missing"": 20}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute10/cam4.avi#f570-600,0,0.84837601,1,0.593750,FALL,0,"{""too_few_joints"": 26, ""torso_missing"": 26}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute10/cam5.avi#f497-527,0,0.63365335,1,0.375000,UNKNOWN,0,"{""target_jump"": 23, ""too_few_joints"": 17, ""torso_missing"": 20}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute10/cam5.avi#f518-548,1,0.87972131,1,0.531250,FALL,1,"{""target_jump"": 11, ""too_few_joints"": 19, ""torso_missing"": 23}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute10/cam5.avi#f549-579,0,0.53504182,1,0.765625,FALL,0,"{""target_jump"": 13, ""too_few_joints"": 2, ""torso_missing"": 4}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute10/cam6.avi#f502-532,0,0.68055302,1,0.937500,FALL,0,"{""too_few_joints"": 4, ""torso_missing"": 4}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute10/cam6.avi#f523-553,1,0.99425113,1,0.250000,UNKNOWN,1,"{""too_few_joints"": 48, ""torso_missing"": 48}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute10/cam6.avi#f554-584,0,0.99571991,1,0.000000,UNKNOWN,0,"{""too_few_joints"": 64, ""torso_missing"": 64}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute10/cam7.avi#f504-534,0,0.35337476,0,1.000000,ADL,1,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute10/cam7.avi#f525-555,1,0.87629907,1,0.843750,FALL,1,"{""too_few_joints"": 10, ""torso_missing"": 10}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute10/cam7.avi#f556-586,0,0.48181017,0,1.000000,ADL,1,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute10/cam8.avi#f485-515,0,0.55964177,1,1.000000,FALL,0,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute10/cam8.avi#f506-536,1,0.20831396,0,1.000000,ADL,0,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute10/cam8.avi#f537-567,0,0.27147490,0,1.000000,ADL,1,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute11/cam2.avi#f435-465,0,0.14866123,0,1.000000,ADL,1,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute11/cam2.avi#f466-496,1,0.20921392,0,1.000000,ADL,0,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute11/cam2.avi#f497-527,0,0.60417461,1,0.968750,FALL,0,"{""too_few_joints"": 2, ""torso_missing"": 2}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute11/cam4.avi#f445-475,0,0.93201301,1,0.406250,UNKNOWN,0,"{""target_jump"": 38}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute11/cam4.avi#f476-506,1,0.42007734,0,0.390625,UNKNOWN,0,"{""target_jump"": 29, ""too_few_joints"": 10, ""torso_missing"": 10}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute11/cam4.avi#f507-537,0,0.90118510,1,0.421875,UNKNOWN,0,"{""too_few_joints"": 37, ""torso_missing"": 37}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute11/cam5.avi#f431-461,0,0.48441150,0,0.421875,UNKNOWN,1,"{""target_jump"": 14, ""too_few_joints"": 23, ""torso_missing"": 25}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute11/cam5.avi#f462-492,1,0.54351773,1,0.718750,FALL,1,"{""target_jump"": 10, ""too_few_joints"": 8, ""torso_missing"": 10}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute11/cam5.avi#f493-523,0,0.79939568,1,0.609375,FALL,0,"{""target_jump"": 4, ""too_few_joints"": 21, ""torso_missing"": 21}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute11/cam6.avi#f437-467,0,0.24797170,0,0.937500,ADL,1,"{""too_few_joints"": 4, ""torso_missing"": 4}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute11/cam6.avi#f468-498,1,0.91776280,1,0.640625,FALL,1,"{""too_few_joints"": 23, ""torso_missing"": 23}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute11/cam6.avi#f499-529,0,0.99571991,1,0.000000,UNKNOWN,0,"{""too_few_joints"": 64, ""torso_missing"": 64}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute11/cam7.avi#f437-467,0,0.19943136,0,0.890625,ADL,1,"{""target_jump"": 7}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute11/cam7.avi#f468-498,1,0.95209894,1,0.906250,FALL,1,"{""target_jump"": 2, ""too_few_joints"": 4, ""torso_missing"": 4}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute11/cam7.avi#f499-529,0,0.74659381,1,0.515625,FALL,0,"{""target_jump"": 2, ""too_few_joints"": 29, ""torso_missing"": 29}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute11/cam8.avi#f443-473,0,0.12271231,0,1.000000,ADL,1,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute11/cam8.avi#f474-504,1,0.96330386,1,0.812500,FALL,1,"{""target_jump"": 12}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute11/cam8.avi#f505-535,0,0.45318688,0,1.000000,ADL,1,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute12/cam2.avi#f575-605,0,0.27765000,0,1.000000,ADL,1,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute12/cam2.avi#f606-636,1,0.14068407,0,1.000000,ADL,0,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute12/cam2.avi#f634-664,1,0.95920886,1,0.828125,FALL,1,"{""too_few_joints"": 11, ""torso_missing"": 11}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute12/cam4.avi#f577-607,0,0.39511049,0,0.593750,ADL,1,"{""target_jump"": 26}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute12/cam4.avi#f608-638,1,0.36085598,0,0.500000,ADL,0,"{""target_jump"": 32}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute12/cam4.avi#f636-666,1,0.66636556,1,0.656250,FALL,1,"{""target_jump"": 8, ""too_few_joints"": 14, ""torso_missing"": 14}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute12/cam5.avi#f569-599,0,0.73281258,1,0.734375,FALL,0,"{""target_jump"": 6, ""too_few_joints"": 11, ""torso_missing"": 13}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute12/cam5.avi#f600-630,1,0.57096717,1,0.671875,FALL,1,"{""target_jump"": 15, ""too_few_joints"": 6, ""torso_missing"": 6}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute12/cam5.avi#f628-658,1,0.98673005,1,0.343750,UNKNOWN,1,"{""target_jump"": 29, ""too_few_joints"": 13, ""torso_missing"": 15}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute12/cam6.avi#f572-602,0,0.25150870,0,1.000000,ADL,1,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute12/cam6.avi#f603-633,1,0.39561347,0,1.000000,ADL,0,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute12/cam6.avi#f631-661,1,0.92658591,1,0.703125,FALL,1,"{""too_few_joints"": 19, ""torso_missing"": 19}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute12/cam7.avi#f576-606,0,0.11200852,0,1.000000,ADL,1,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute12/cam7.avi#f607-637,1,0.11545515,0,1.000000,ADL,0,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute12/cam7.avi#f635-665,1,0.48328996,0,0.968750,ADL,0,"{""target_jump"": 2}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute12/cam8.avi#f569-599,0,0.13867123,0,1.000000,ADL,1,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute12/cam8.avi#f600-630,1,0.10221870,0,1.000000,ADL,0,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute12/cam8.avi#f628-658,1,0.77311626,1,0.812500,FALL,1,"{""target_jump"": 10, ""too_few_joints"": 2, ""torso_missing"": 2}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute13/cam2.avi#f720-750,0,0.29150582,0,0.968750,ADL,1,"{""too_few_joints"": 2, ""torso_missing"": 2}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute13/cam2.avi#f861-891,1,0.22804154,0,1.000000,ADL,0,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute13/cam4.avi#f694-724,0,0.94827183,1,0.593750,FALL,0,"{""too_few_joints"": 26, ""torso_missing"": 26}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute13/cam4.avi#f835-865,1,0.48227770,0,0.718750,ADL,0,"{""target_jump"": 14, ""too_few_joints"": 4, ""torso_missing"": 4}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute13/cam5.avi#f714-744,0,0.41197184,0,0.796875,ADL,1,"{""target_jump"": 5, ""too_few_joints"": 8, ""torso_missing"": 8}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute13/cam5.avi#f855-885,1,0.30022445,0,0.500000,ADL,0,"{""target_jump"": 20, ""too_few_joints"": 12, ""torso_missing"": 12}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute13/cam6.avi#f714-744,0,0.99571991,1,0.000000,UNKNOWN,0,"{""too_few_joints"": 64, ""torso_missing"": 64}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute13/cam6.avi#f855-885,1,0.87847844,1,0.750000,FALL,1,"{""too_few_joints"": 16, ""torso_missing"": 16}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute13/cam7.avi#f723-753,0,0.86398970,1,0.328125,UNKNOWN,0,"{""too_few_joints"": 43, ""torso_missing"": 43}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute13/cam7.avi#f864-894,1,0.71138504,1,1.000000,FALL,1,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute13/cam8.avi#f700-730,0,0.27109152,0,0.968750,ADL,1,"{""too_few_joints"": 2, ""torso_missing"": 2}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute13/cam8.avi#f841-871,1,0.20518219,0,1.000000,ADL,0,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute14/cam2.avi#f1027-1057,1,0.73492110,1,0.906250,FALL,1,"{""too_few_joints"": 6, ""torso_missing"": 6}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute14/cam2.avi#f1058-1088,0,0.44065428,0,1.000000,ADL,1,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute14/cam4.avi#f991-1021,1,0.90791248,1,0.187500,UNKNOWN,1,"{""target_jump"": 52}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute14/cam4.avi#f1022-1052,0,0.84471704,1,0.843750,FALL,0,"{""too_few_joints"": 10, ""torso_missing"": 10}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute14/cam5.avi#f1019-1049,1,0.99255791,1,0.187500,UNKNOWN,1,"{""target_jump"": 34, ""too_few_joints"": 18, ""torso_missing"": 24}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute14/cam5.avi#f1050-1080,0,0.71830639,1,0.265625,UNKNOWN,0,"{""target_jump"": 8, ""too_few_joints"": 39, ""torso_missing"": 43}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute14/cam6.avi#f1019-1049,1,0.77689646,1,0.812500,FALL,1,"{""too_few_joints"": 12, ""torso_missing"": 12}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute14/cam6.avi#f1050-1080,0,0.99571991,1,0.000000,UNKNOWN,0,"{""too_few_joints"": 64, ""torso_missing"": 64}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute14/cam7.avi#f998-1028,1,0.37166382,0,0.937500,ADL,0,"{""too_few_joints"": 4, ""torso_missing"": 4}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute14/cam7.avi#f1029-1059,0,0.99003918,1,0.234375,UNKNOWN,0,"{""too_few_joints"": 49, ""torso_missing"": 49}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute14/cam8.avi#f1005-1035,1,0.14142270,0,1.000000,ADL,0,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute14/cam8.avi#f1036-1066,0,0.94858809,1,0.218750,UNKNOWN,0,"{""target_jump"": 50}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute15/cam2.avi#f743-773,0,0.15686494,0,1.000000,ADL,1,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute15/cam2.avi#f774-804,1,0.94128104,1,0.734375,FALL,1,"{""too_few_joints"": 17, ""torso_missing"": 17}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute15/cam4.avi#f739-769,0,0.34060103,0,0.578125,ADL,1,"{""target_jump"": 25, ""too_few_joints"": 2, ""torso_missing"": 2}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute15/cam4.avi#f770-800,1,0.89105737,1,0.500000,FALL,1,"{""target_jump"": 8, ""too_few_joints"": 24, ""torso_missing"": 24}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute15/cam5.avi#f758-788,0,0.79227441,1,0.640625,FALL,0,"{""target_jump"": 6, ""too_few_joints"": 17, ""torso_missing"": 17}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute15/cam5.avi#f789-819,1,0.83508889,1,0.390625,UNKNOWN,1,"{""target_jump"": 15, ""too_few_joints"": 24, ""torso_missing"": 28}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute15/cam6.avi#f764-794,0,0.24006504,0,0.968750,ADL,1,"{""too_few_joints"": 2, ""torso_missing"": 2}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute15/cam6.avi#f795-825,1,0.88983987,1,0.687500,FALL,1,"{""too_few_joints"": 20, ""torso_missing"": 20}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute15/cam7.avi#f747-777,0,0.20240242,0,1.000000,ADL,1,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute15/cam7.avi#f778-808,1,0.30255039,0,1.000000,ADL,0,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute15/cam8.avi#f724-754,0,0.23715097,0,1.000000,ADL,1,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute15/cam8.avi#f755-785,1,0.73083220,1,0.968750,FALL,1,"{""target_jump"": 2}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute16/cam2.avi#f409-439,0,0.54252268,1,0.765625,FALL,0,"{""too_few_joints"": 13, ""torso_missing"": 15}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute16/cam2.avi#f847-877,0,0.32968814,0,0.937500,ADL,1,"{""too_few_joints"": 4, ""torso_missing"": 4}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute16/cam2.avi#f925-955,1,0.42374155,0,1.000000,ADL,0,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute16/cam4.avi#f382-412,0,0.15062707,0,1.000000,ADL,1,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute16/cam4.avi#f820-850,0,0.76874286,1,0.562500,FALL,0,"{""target_jump"": 2, ""too_few_joints"": 26, ""torso_missing"": 26}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute16/cam4.avi#f898-928,1,0.74719970,1,0.265625,UNKNOWN,1,"{""target_jump"": 24, ""too_few_joints"": 23, ""torso_missing"": 23}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute16/cam5.avi#f392-422,0,0.41158823,0,1.000000,ADL,1,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute16/cam5.avi#f830-860,0,0.45405968,0,1.000000,ADL,1,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute16/cam5.avi#f908-938,1,0.46878525,0,1.000000,ADL,0,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute16/cam6.avi#f389-419,0,0.10614034,0,1.000000,ADL,1,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute16/cam6.avi#f827-857,0,0.76365423,1,0.656250,FALL,0,"{""too_few_joints"": 22, ""torso_missing"": 22}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute16/cam6.avi#f905-935,1,0.98085971,1,0.578125,FALL,1,"{""too_few_joints"": 27, ""torso_missing"": 27}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute16/cam7.avi#f383-413,0,0.08396440,0,1.000000,ADL,1,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute16/cam7.avi#f821-851,0,0.22744195,0,1.000000,ADL,1,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute16/cam7.avi#f899-929,1,0.60507509,1,1.000000,FALL,1,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute16/cam8.avi#f383-413,0,0.75658134,1,0.937500,FALL,0,"{""target_jump"": 4}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute16/cam8.avi#f821-851,0,0.37136453,0,1.000000,ADL,1,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute16/cam8.avi#f899-929,1,0.33402818,0,1.000000,ADL,0,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute17/cam2.avi#f367-397,0,0.25840670,0,1.000000,ADL,1,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute17/cam2.avi#f761-791,1,0.58422719,1,0.859375,FALL,1,"{""too_few_joints"": 9, ""torso_missing"": 9}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute17/cam4.avi#f341-371,0,0.55895071,1,0.734375,FALL,0,"{""target_jump"": 2, ""too_few_joints"": 15, ""torso_missing"": 15}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute17/cam4.avi#f735-765,1,0.30742610,0,0.031250,UNKNOWN,0,"{""target_jump"": 45, ""too_few_joints"": 17, ""torso_missing"": 17}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute17/cam5.avi#f351-381,0,0.39670582,0,1.000000,ADL,1,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute17/cam5.avi#f745-775,1,0.42612223,0,1.000000,ADL,0,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute17/cam6.avi#f341-371,0,0.87794916,1,0.390625,UNKNOWN,0,"{""too_few_joints"": 39, ""torso_missing"": 39}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute17/cam6.avi#f735-765,1,0.99194923,1,0.281250,UNKNOWN,1,"{""too_few_joints"": 46, ""torso_missing"": 46}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute17/cam7.avi#f370-400,0,0.44676748,0,1.000000,ADL,1,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute17/cam7.avi#f764-794,1,0.68075277,1,0.968750,FALL,1,"{""too_few_joints"": 2, ""torso_missing"": 2}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute17/cam8.avi#f359-389,0,0.94944374,1,0.968750,FALL,0,"{""target_jump"": 2}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute17/cam8.avi#f753-783,1,0.31999447,0,1.000000,ADL,0,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute18/cam2.avi#f635-665,0,0.99571991,1,0.000000,UNKNOWN,0,"{""too_few_joints"": 64, ""torso_missing"": 64}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute18/cam2.avi#f676-706,1,0.98844519,1,0.875000,FALL,1,"{""too_few_joints"": 8, ""torso_missing"": 8}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute18/cam4.avi#f530-560,0,0.49922531,0,0.546875,ADL,1,"{""target_jump"": 27, ""too_few_joints"": 2, ""torso_missing"": 2}"
