path,video_path,label,subject,dataset,start_frame,end_frame,start_seconds,end_seconds,fall_onset_seconds,pose_valid_ratio
Subject 2/Fall/08.mp4#f80-143,Subject 2/Fall/08.mp4,1,2,gmdcsa24,80,143,2.680368,4.791159,3.200000,1.000000
Subject 2/Fall/08.mp4#f96-159,Subject 2/Fall/08.mp4,1,2,gmdcsa24,96,159,3.216442,5.327232,3.200000,1.000000
Subject 2/Fall/08.mp4#f112-175,Subject 2/Fall/08.mp4,1,2,gmdcsa24,112,175,3.752516,5.863306,3.200000,1.000000
Subject 2/Fall/09.mp4#f16-79,Subject 2/Fall/09.mp4,1,2,gmdcsa24,16,79,0.536543,2.649181,1.800000,1.000000
Subject 2/Fall/09.mp4#f32-95,Subject 2/Fall/09.mp4,1,2,gmdcsa24,32,95,1.073086,3.185724,1.800000,1.000000
Subject 2/Fall/09.mp4#f48-111,Subject 2/Fall/09.mp4,1,2,gmdcsa24,48,111,1.609629,3.722266,1.800000,1.000000
Subject 2/Fall/09.mp4#f64-127,Subject 2/Fall/09.mp4,1,2,gmdcsa24,64,127,2.146172,4.258809,1.800000,1.000000
Subject 2/Fall/09.mp4#f80-143,Subject 2/Fall/09.mp4,1,2,gmdcsa24,80,143,2.682715,4.795352,1.800000,1.000000
Subject 2/Fall/09.mp4#f96-159,Subject 2/Fall/09.mp4,1,2,gmdcsa24,96,159,3.219257,5.331895,1.800000,1.000000
Subject 2/Fall/10.mp4#f0-63,Subject 2/Fall/10.mp4,1,2,gmdcsa24,0,63,0.000000,4.201572,2.000000,1.000000
Subject 2/Fall/10.mp4#f16-79,Subject 2/Fall/10.mp4,1,2,gmdcsa24,16,79,1.067066,5.268638,2.000000,1.000000
Subject 2/Fall/10.mp4#f32-95,Subject 2/Fall/10.mp4,1,2,gmdcsa24,32,95,2.134132,6.335703,2.000000,1.000000
Subject 2/Fall/10.mp4#f48-111,Subject 2/Fall/10.mp4,1,2,gmdcsa24,48,111,3.201198,7.402769,2.000000,1.000000
Subject 2/Fall/10.mp4#f64-127,Subject 2/Fall/10.mp4,1,2,gmdcsa24,64,127,4.268263,8.469835,2.000000,1.000000
Subject 2/Fall/10.mp4#f80-143,Subject 2/Fall/10.mp4,1,2,gmdcsa24,80,143,5.335329,9.536901,2.000000,1.000000
Subject 2/Fall/10.mp4#f96-159,Subject 2/Fall/10.mp4,1,2,gmdcsa24,96,159,6.402395,10.603967,2.000000,1.000000
Subject 2/Fall/11.mp4#f0-63,Subject 2/Fall/11.mp4,0,2,gmdcsa24,0,63,0.000000,4.197359,5.900000,1.000000
Subject 2/Fall/11.mp4#f16-79,Subject 2/Fall/11.mp4,0,2,gmdcsa24,16,79,1.065996,5.263354,5.900000,1.000000
Subject 2/Fall/11.mp4#f48-111,Subject 2/Fall/11.mp4,1,2,gmdcsa24,48,111,3.197988,7.395346,5.900000,1.000000
Subject 2/Fall/11.mp4#f64-127,Subject 2/Fall/11.mp4,1,2,gmdcsa24,64,127,4.263983,8.461342,5.900000,1.000000
Subject 2/Fall/11.mp4#f80-143,Subject 2/Fall/11.mp4,1,2,gmdcsa24,80,143,5.329979,9.527338,5.900000,1.000000
Subject 2/Fall/12.mp4#f0-63,Subject 2/Fall/12.mp4,0,2,gmdcsa24,0,63,0.000000,4.196827,6.900000,1.000000
Subject 2/Fall/12.mp4#f16-79,Subject 2/Fall/12.mp4,0,2,gmdcsa24,16,79,1.065861,5.262688,6.900000,1.000000
Subject 2/Fall/12.mp4#f32-95,Subject 2/Fall/12.mp4,0,2,gmdcsa24,32,95,2.131722,6.328549,6.900000,1.000000
Subject 2/Fall/12.mp4#f48-111,Subject 2/Fall/12.mp4,1,2,gmdcsa24,48,111,3.197583,7.394410,6.900000,1.000000
Subject 2/Fall/12.mp4#f64-127,Subject 2/Fall/12.mp4,1,2,gmdcsa24,64,127,4.263443,8.460271,6.900000,1.000000
Subject 2/Fall/12.mp4#f80-143,Subject 2/Fall/12.mp4,1,2,gmdcsa24,80,143,5.329304,9.526131,6.900000,1.000000
Subject 2/Fall/12.mp4#f96-159,Subject 2/Fall/12.mp4,1,2,gmdcsa24,96,159,6.395165,10.591992,6.900000,1.000000
Subject 2/Fall/12.mp4#f112-175,Subject 2/Fall/12.mp4,1,2,gmdcsa24,112,175,7.461026,11.657853,6.900000,1.000000
Subject 2/Fall/13.mp4#f0-63,Subject 2/Fall/13.mp4,1,2,gmdcsa24,0,63,0.000000,4.213895,2.500000,1.000000
Subject 2/Fall/13.mp4#f16-79,Subject 2/Fall/13.mp4,1,2,gmdcsa24,16,79,1.070195,5.284090,2.500000,1.000000
Subject 2/Fall/13.mp4#f32-95,Subject 2/Fall/13.mp4,1,2,gmdcsa24,32,95,2.140391,6.354286,2.500000,1.000000
Subject 2/Fall/13.mp4#f48-111,Subject 2/Fall/13.mp4,1,2,gmdcsa24,48,111,3.210586,7.424481,2.500000,1.000000
Subject 2/Fall/13.mp4#f64-127,Subject 2/Fall/13.mp4,1,2,gmdcsa24,64,127,4.280782,8.494677,2.500000,1.000000
Subject 2/Fall/14.mp4#f0-63,Subject 2/Fall/14.mp4,1,2,gmdcsa24,0,63,0.000000,4.200538,3.400000,1.000000
Subject 2/Fall/14.mp4#f16-79,Subject 2/Fall/14.mp4,1,2,gmdcsa24,16,79,1.066803,5.267341,3.400000,1.000000
Subject 2/Fall/14.mp4#f32-95,Subject 2/Fall/14.mp4,1,2,gmdcsa24,32,95,2.133606,6.334144,3.400000,1.000000
Subject 2/Fall/14.mp4#f48-111,Subject 2/Fall/14.mp4,1,2,gmdcsa24,48,111,3.200410,7.400947,3.400000,1.000000
Subject 2/Fall/14.mp4#f64-127,Subject 2/Fall/14.mp4,1,2,gmdcsa24,64,127,4.267213,8.467750,3.400000,1.000000
Subject 2/Fall/14.mp4#f80-143,Subject 2/Fall/14.mp4,1,2,gmdcsa24,80,143,5.334016,9.534554,3.400000,1.000000
Subject 2/Fall/14.mp4#f96-159,Subject 2/Fall/14.mp4,1,2,gmdcsa24,96,159,6.400819,10.601357,3.400000,1.000000
Subject 2/Fall/15.mp4#f0-63,Subject 2/Fall/15.mp4,0,2,gmdcsa24,0,63,0.000000,2.111822,7.700000,1.000000
Subject 2/Fall/15.mp4#f16-79,Subject 2/Fall/15.mp4,0,2,gmdcsa24,16,79,0.536336,2.648157,7.700000,1.000000
Subject 2/Fall/15.mp4#f32-95,Subject 2/Fall/15.mp4,0,2,gmdcsa24,32,95,1.072671,3.184493,7.700000,1.000000
Subject 2/Fall/15.mp4#f48-111,Subject 2/Fall/15.mp4,0,2,gmdcsa24,48,111,1.609007,3.720829,7.700000,1.000000
Subject 2/Fall/15.mp4#f64-127,Subject 2/Fall/15.mp4,0,2,gmdcsa24,64,127,2.145343,4.257164,7.700000,1.000000
Subject 2/Fall/15.mp4#f80-143,Subject 2/Fall/15.mp4,0,2,gmdcsa24,80,143,2.681678,4.793500,7.700000,1.000000
Subject 2/Fall/15.mp4#f96-159,Subject 2/Fall/15.mp4,0,2,gmdcsa24,96,159,3.218014,5.329835,7.700000,1.000000
Subject 2/Fall/15.mp4#f112-175,Subject 2/Fall/15.mp4,0,2,gmdcsa24,112,175,3.754349,5.866171,7.700000,1.000000
Subject 2/Fall/15.mp4#f128-191,Subject 2/Fall/15.mp4,0,2,gmdcsa24,128,191,4.290685,6.402507,7.700000,1.000000
Subject 2/Fall/15.mp4#f144-207,Subject 2/Fall/15.mp4,0,2,gmdcsa24,144,207,4.827021,6.938842,7.700000,1.000000
Subject 2/Fall/15.mp4#f160-223,Subject 2/Fall/15.mp4,0,2,gmdcsa24,160,223,5.363356,7.475178,7.700000,1.000000
Subject 2/Fall/15.mp4#f192-255,Subject 2/Fall/15.mp4,1,2,gmdcsa24,192,255,6.436028,8.547849,7.700000,1.000000
Subject 2/Fall/15.mp4#f208-271,Subject 2/Fall/15.mp4,1,2,gmdcsa24,208,271,6.972363,9.084185,7.700000,1.000000
Subject 2/Fall/15.mp4#f224-287,Subject 2/Fall/15.mp4,1,2,gmdcsa24,224,287,7.508699,9.620521,7.700000,1.000000
Subject 2/Fall/15.mp4#f240-303,Subject 2/Fall/15.mp4,1,2,gmdcsa24,240,303,8.045035,10.156856,7.700000,1.000000
Subject 2/Fall/15.mp4#f256-319,Subject 2/Fall/15.mp4,1,2,gmdcsa24,256,319,8.581370,10.693192,7.700000,1.000000
Subject 2/Fall/15.mp4#f272-335,Subject 2/Fall/15.mp4,1,2,gmdcsa24,272,335,9.117706,11.229527,7.700000,1.000000
Subject 2/Fall/16.mp4#f0-63,Subject 2/Fall/16.mp4,1,2,gmdcsa24,0,63,0.000000,2.109170,0.800000,1.000000
Subject 2/Fall/16.mp4#f16-79,Subject 2/Fall/16.mp4,1,2,gmdcsa24,16,79,0.535662,2.644832,0.800000,1.000000
Subject 2/Fall/16.mp4#f32-95,Subject 2/Fall/16.mp4,1,2,gmdcsa24,32,95,1.071324,3.180494,0.800000,1.000000
Subject 2/Fall/16.mp4#f48-111,Subject 2/Fall/16.mp4,1,2,gmdcsa24,48,111,1.606987,3.716157,0.800000,1.000000
Subject 2/Fall/17.mp4#f0-63,Subject 2/Fall/17.mp4,0,2,gmdcsa24,0,63,0.000000,2.109970,2.500000,1.000000
Subject 2/Fall/17.mp4#f32-95,Subject 2/Fall/17.mp4,1,2,gmdcsa24,32,95,1.071731,3.181700,2.500000,1.000000
Subject 2/Fall/17.mp4#f48-111,Subject 2/Fall/17.mp4,1,2,gmdcsa24,48,111,1.607596,3.717566,2.500000,1.000000
Subject 2/Fall/17.mp4#f64-127,Subject 2/Fall/17.mp4,1,2,gmdcsa24,64,127,2.143461,4.253431,2.500000,1.000000
Subject 2/Fall/17.mp4#f80-143,Subject 2/Fall/17.mp4,1,2,gmdcsa24,80,143,2.679327,4.789296,2.500000,1.000000
Subject 2/Fall/17.mp4#f96-159,Subject 2/Fall/17.mp4,1,2,gmdcsa24,96,159,3.215192,5.325161,2.500000,1.000000
Subject 2/Fall/17.mp4#f112-175,Subject 2/Fall/17.mp4,1,2,gmdcsa24,112,175,3.751057,5.861027,2.500000,1.000000
Subject 2/Fall/17.mp4#f128-191,Subject 2/Fall/17.mp4,1,2,gmdcsa24,128,191,4.286922,6.396892,2.500000,1.000000
Subject 2/Fall/18.mp4#f0-63,Subject 2/Fall/18.mp4,0,2,gmdcsa24,0,63,0.000000,2.109776,9.800000,1.000000
Subject 2/Fall/18.mp4#f16-79,Subject 2/Fall/18.mp4,0,2,gmdcsa24,16,79,0.535816,2.645592,9.800000,1.000000
Subject 2/Fall/18.mp4#f32-95,Subject 2/Fall/18.mp4,0,2,gmdcsa24,32,95,1.071632,3.181408,9.800000,1.000000
Subject 2/Fall/18.mp4#f48-111,Subject 2/Fall/18.mp4,0,2,gmdcsa24,48,111,1.607448,3.717224,9.800000,1.000000
Subject 2/Fall/18.mp4#f64-127,Subject 2/Fall/18.mp4,0,2,gmdcsa24,64,127,2.143264,4.253040,9.800000,1.000000
Subject 2/Fall/18.mp4#f80-143,Subject 2/Fall/18.mp4,0,2,gmdcsa24,80,143,2.679080,4.788856,9.800000,1.000000
Subject 2/Fall/18.mp4#f96-159,Subject 2/Fall/18.mp4,0,2,gmdcsa24,96,159,3.214896,5.324672,9.800000,1.000000
Subject 2/Fall/18.mp4#f112-175,Subject 2/Fall/18.mp4,0,2,gmdcsa24,112,175,3.750712,5.860488,9.800000,1.000000
Subject 2/Fall/18.mp4#f128-191,Subject 2/Fall/18.mp4,0,2,gmdcsa24,128,191,4.286528,6.396304,9.800000,1.000000
Subject 2/Fall/18.mp4#f144-207,Subject 2/Fall/18.mp4,0,2,gmdcsa24,144,207,4.822344,6.932120,9.800000,1.000000
Subject 2/Fall/18.mp4#f160-223,Subject 2/Fall/18.mp4,0,2,gmdcsa24,160,223,5.358160,7.467936,9.800000,1.000000
Subject 2/Fall/18.mp4#f176-239,Subject 2/Fall/18.mp4,0,2,gmdcsa24,176,239,5.893977,8.003752,9.800000,1.000000
Subject 2/Fall/18.mp4#f192-255,Subject 2/Fall/18.mp4,0,2,gmdcsa24,192,255,6.429793,8.539568,9.800000,1.000000
Subject 2/Fall/18.mp4#f208-271,Subject 2/Fall/18.mp4,0,2,gmdcsa24,208,271,6.965609,9.075384,9.800000,1.000000
Subject 2/Fall/18.mp4#f224-287,Subject 2/Fall/18.mp4,0,2,gmdcsa24,224,287,7.501425,9.611200,9.800000,1.000000
Subject 2/Fall/18.mp4#f256-319,Subject 2/Fall/18.mp4,1,2,gmdcsa24,256,319,8.573057,10.682832,9.800000,1.000000
Subject 2/Fall/18.mp4#f272-335,Subject 2/Fall/18.mp4,1,2,gmdcsa24,272,335,9.108873,11.218649,9.800000,1.000000
Subject 2/Fall/19.mp4#f0-63,Subject 2/Fall/19.mp4,0,2,gmdcsa24,0,63,0.000000,2.111970,8.200000,1.000000
Subject 2/Fall/19.mp4#f16-79,Subject 2/Fall/19.mp4,0,2,gmdcsa24,16,79,0.536373,2.648343,8.200000,1.000000
Subject 2/Fall/19.mp4#f32-95,Subject 2/Fall/19.mp4,0,2,gmdcsa24,32,95,1.072746,3.184716,8.200000,1.000000
Subject 2/Fall/19.mp4#f48-111,Subject 2/Fall/19.mp4,0,2,gmdcsa24,48,111,1.609120,3.721089,8.200000,1.000000
Subject 2/Fall/19.mp4#f64-127,Subject 2/Fall/19.mp4,0,2,gmdcsa24,64,127,2.145493,4.257462,8.200000,1.000000
Subject 2/Fall/19.mp4#f80-143,Subject 2/Fall/19.mp4,0,2,gmdcsa24,80,143,2.681866,4.793836,8.200000,1.000000
Subject 2/Fall/19.mp4#f96-159,Subject 2/Fall/19.mp4,0,2,gmdcsa24,96,159,3.218239,5.330209,8.200000,1.000000
Subject 2/Fall/19.mp4#f112-175,Subject 2/Fall/19.mp4,0,2,gmdcsa24,112,175,3.754613,5.866582,8.200000,1.000000
Subject 2/Fall/19.mp4#f128-191,Subject 2/Fall/19.mp4,0,2,gmdcsa24,128,191,4.290986,6.402955,8.200000,1.000000
Subject 2/Fall/19.mp4#f144-207,Subject 2/Fall/19.mp4,0,2,gmdcsa24,144,207,4.827359,6.939329,8.200000,1.000000
Subject 2/Fall/19.mp4#f160-223,Subject 2/Fall/19.mp4,0,2,gmdcsa24,160,223,5.363732,7.475702,8.200000,1.000000
Subject 2/Fall/19.mp4#f176-239,Subject 2/Fall/19.mp4,0,2,gmdcsa24,176,239,5.900105,8.012075,8.200000,1.000000
Subject 2/Fall/19.mp4#f208-271,Subject 2/Fall/19.mp4,1,2,gmdcsa24,208,271,6.972852,9.084822,8.200000,1.000000
Subject 2/Fall/19.mp4#f224-287,Subject 2/Fall/19.mp4,1,2,gmdcsa24,224,287,7.509225,9.621195,8.200000,1.000000
Subject 2/Fall/19.mp4#f240-303,Subject 2/Fall/19.mp4,1,2,gmdcsa24,240,303,8.045598,10.157568,8.200000,1.000000
Subject 2/Fall/19.mp4#f256-319,Subject 2/Fall/19.mp4,1,2,gmdcsa24,256,319,8.581972,10.693941,8.200000,1.000000
Subject 2/Fall/19.mp4#f272-335,Subject 2/Fall/19.mp4,1,2,gmdcsa24,272,335,9.118345,11.230314,8.200000,1.000000
Subject 2/Fall/19.mp4#f288-351,Subject 2/Fall/19.mp4,1,2,gmdcsa24,288,351,9.654718,11.766688,8.200000,1.000000
Subject 2/Fall/19.mp4#f304-367,Subject 2/Fall/19.mp4,1,2,gmdcsa24,304,367,10.191091,12.303061,8.200000,1.000000
Subject 2/Fall/19.mp4#f320-383,Subject 2/Fall/19.mp4,1,2,gmdcsa24,320,383,10.727465,12.839434,8.200000,1.000000
Subject 2/Fall/19.mp4#f336-399,Subject 2/Fall/19.mp4,1,2,gmdcsa24,336,399,11.263838,13.375807,8.200000,1.000000
Subject 2/Fall/19.mp4#f352-415,Subject 2/Fall/19.mp4,1,2,gmdcsa24,352,415,11.800211,13.912181,8.200000,1.000000
Subject 2/Fall/19.mp4#f368-431,Subject 2/Fall/19.mp4,1,2,gmdcsa24,368,431,12.336584,14.448554,8.200000,1.000000
Subject 2/Fall/19.mp4#f384-447,Subject 2/Fall/19.mp4,1,2,gmdcsa24,384,447,12.872957,14.984927,8.200000,1.000000
Subject 2/Fall/20.mp4#f0-63,Subject 2/Fall/20.mp4,0,2,gmdcsa24,0,63,0.000000,2.110617,7.900000,1.000000
Subject 2/Fall/20.mp4#f16-79,Subject 2/Fall/20.mp4,0,2,gmdcsa24,16,79,0.536030,2.646646,7.900000,1.000000
Subject 2/Fall/20.mp4#f32-95,Subject 2/Fall/20.mp4,0,2,gmdcsa24,32,95,1.072059,3.182676,7.900000,1.000000
Subject 2/Fall/20.mp4#f48-111,Subject 2/Fall/20.mp4,0,2,gmdcsa24,48,111,1.608089,3.718706,7.900000,1.000000
Subject 2/Fall/20.mp4#f64-127,Subject 2/Fall/20.mp4,0,2,gmdcsa24,64,127,2.144119,4.254735,7.900000,1.000000
Subject 2/Fall/20.mp4#f80-143,Subject 2/Fall/20.mp4,0,2,gmdcsa24,80,143,2.680148,4.790765,7.900000,1.000000
Subject 2/Fall/20.mp4#f96-159,Subject 2/Fall/20.mp4,0,2,gmdcsa24,96,159,3.216178,5.326794,7.900000,1.000000
Subject 2/Fall/20.mp4#f112-175,Subject 2/Fall/20.mp4,0,2,gmdcsa24,112,175,3.752207,5.862824,7.900000,1.000000
Subject 2/Fall/20.mp4#f128-191,Subject 2/Fall/20.mp4,0,2,gmdcsa24,128,191,4.288237,6.398854,7.900000,1.000000
Subject 2/Fall/20.mp4#f144-207,Subject 2/Fall/20.mp4,0,2,gmdcsa24,144,207,4.824267,6.934883,7.900000,1.000000
Subject 2/Fall/20.mp4#f160-223,Subject 2/Fall/20.mp4,0,2,gmdcsa24,160,223,5.360296,7.470913,7.900000,1.000000
Subject 2/Fall/20.mp4#f192-255,Subject 2/Fall/20.mp4,1,2,gmdcsa24,192,255,6.432356,8.542972,7.900000,1.000000
Subject 2/Fall/20.mp4#f208-271,Subject 2/Fall/20.mp4,1,2,gmdcsa24,208,271,6.968385,9.079002,7.900000,1.000000
Subject 2/Fall/20.mp4#f224-287,Subject 2/Fall/20.mp4,1,2,gmdcsa24,224,287,7.504415,9.615031,7.900000,1.000000
Subject 2/Fall/20.mp4#f240-303,Subject 2/Fall/20.mp4,1,2,gmdcsa24,240,303,8.040444,10.151061,7.900000,1.000000
Subject 2/Fall/20.mp4#f256-319,Subject 2/Fall/20.mp4,1,2,gmdcsa24,256,319,8.576474,10.687091,7.900000,1.000000
Subject 2/Fall/20.mp4#f272-335,Subject 2/Fall/20.mp4,1,2,gmdcsa24,272,335,9.112504,11.223120,7.900000,1.000000
Subject 2/Fall/21.mp4#f0-63,Subject 2/Fall/21.mp4,0,2,gmdcsa24,0,63,0.000000,2.112548,6.200000,1.000000
Subject 2/Fall/21.mp4#f16-79,Subject 2/Fall/21.mp4,0,2,gmdcsa24,16,79,0.536520,2.649068,6.200000,1.000000
Subject 2/Fall/21.mp4#f32-95,Subject 2/Fall/21.mp4,0,2,gmdcsa24,32,95,1.073040,3.185588,6.200000,1.000000
Subject 2/Fall/21.mp4#f48-111,Subject 2/Fall/21.mp4,0,2,gmdcsa24,48,111,1.609560,3.722109,6.200000,1.000000
Subject 2/Fall/21.mp4#f64-127,Subject 2/Fall/21.mp4,0,2,gmdcsa24,64,127,2.146081,4.258629,6.200000,1.000000
Subject 2/Fall/21.mp4#f80-143,Subject 2/Fall/21.mp4,0,2,gmdcsa24,80,143,2.682601,4.795149,6.200000,1.000000
Subject 2/Fall/21.mp4#f96-159,Subject 2/Fall/21.mp4,0,2,gmdcsa24,96,159,3.219121,5.331669,6.200000,1.000000
Subject 2/Fall/21.mp4#f112-175,Subject 2/Fall/21.mp4,0,2,gmdcsa24,112,175,3.755641,5.868189,6.200000,1.000000
Subject 2/Fall/21.mp4#f144-207,Subject 2/Fall/21.mp4,1,2,gmdcsa24,144,207,4.828681,6.941230,6.200000,1.000000
Subject 2/Fall/21.mp4#f160-223,Subject 2/Fall/21.mp4,1,2,gmdcsa24,160,223,5.365202,7.477750,6.200000,1.000000
Subject 2/Fall/21.mp4#f176-239,Subject 2/Fall/21.mp4,1,2,gmdcsa24,176,239,5.901722,8.014270,6.200000,1.000000
Subject 2/Fall/21.mp4#f192-255,Subject 2/Fall/21.mp4,1,2,gmdcsa24,192,255,6.438242,8.550790,6.200000,1.000000
Subject 2/Fall/21.mp4#f208-271,Subject 2/Fall/21.mp4,1,2,gmdcsa24,208,271,6.974762,9.087310,6.200000,1.000000
Subject 2/Fall/22.mp4#f0-63,Subject 2/Fall/22.mp4,1,2,gmdcsa24,0,63,0.000000,2.114090,1.300000,1.000000
Subject 2/Fall/22.mp4#f16-79,Subject 2/Fall/22.mp4,1,2,gmdcsa24,16,79,0.536912,2.651002,1.300000,1.000000
Subject 2/Fall/22.mp4#f32-95,Subject 2/Fall/22.mp4,1,2,gmdcsa24,32,95,1.073824,3.187914,1.300000,1.000000
Subject 2/Fall/22.mp4#f48-111,Subject 2/Fall/22.mp4,1,2,gmdcsa24,48,111,1.610736,3.724826,1.300000,1.000000
Subject 2/Fall/22.mp4#f64-127,Subject 2/Fall/22.mp4,1,2,gmdcsa24,64,127,2.147647,4.261738,1.300000,1.000000
Subject 2/Fall/22.mp4#f80-143,Subject 2/Fall/22.mp4,1,2,gmdcsa24,80,143,2.684559,4.798650,1.300000,1.000000
Subject 2/Fall/23.mp4#f0-63,Subject 2/Fall/23.mp4,0,2,gmdcsa24,0,63,0.000000,2.110593,3.600000,1.000000
Subject 2/Fall/23.mp4#f16-79,Subject 2/Fall/23.mp4,0,2,gmdcsa24,16,79,0.536024,2.646617,3.600000,1.000000
Subject 2/Fall/23.mp4#f32-95,Subject 2/Fall/23.mp4,0,2,gmdcsa24,32,95,1.072047,3.182641,3.600000,1.000000
Subject 2/Fall/23.mp4#f64-127,Subject 2/Fall/23.mp4,1,2,gmdcsa24,64,127,2.144095,4.254688,3.600000,1.000000
Subject 2/Fall/23.mp4#f80-143,Subject 2/Fall/23.mp4,1,2,gmdcsa24,80,143,2.680119,4.790712,3.600000,1.000000
Subject 2/Fall/23.mp4#f96-159,Subject 2/Fall/23.mp4,1,2,gmdcsa24,96,159,3.216142,5.326736,3.600000,1.000000
Subject 2/Fall/23.mp4#f112-175,Subject 2/Fall/23.mp4,1,2,gmdcsa24,112,175,3.752166,5.862759,3.600000,1.000000
Subject 2/Fall/23.mp4#f128-191,Subject 2/Fall/23.mp4,1,2,gmdcsa24,128,191,4.288190,6.398783,3.600000,1.000000
Subject 2/Fall/23.mp4#f144-207,Subject 2/Fall/23.mp4,1,2,gmdcsa24,144,207,4.824213,6.934807,3.600000,1.000000
Subject 2/Fall/23.mp4#f160-223,Subject 2/Fall/23.mp4,1,2,gmdcsa24,160,223,5.360237,7.470830,3.600000,1.000000
Subject 2/Fall/24.mp4#f0-63,Subject 2/Fall/24.mp4,0,2,gmdcsa24,0,63,0.000000,2.111032,3.300000,1.000000
Subject 2/Fall/24.mp4#f16-79,Subject 2/Fall/24.mp4,0,2,gmdcsa24,16,79,0.536135,2.647168,3.300000,1.000000
Subject 2/Fall/24.mp4#f32-95,Subject 2/Fall/24.mp4,0,2,gmdcsa24,32,95,1.072270,3.183303,3.300000,1.000000
Subject 2/Fall/24.mp4#f64-127,Subject 2/Fall/24.mp4,1,2,gmdcsa24,64,127,2.144541,4.255573,3.300000,1.000000
Subject 2/Fall/24.mp4#f80-143,Subject 2/Fall/24.mp4,1,2,gmdcsa24,80,143,2.680676,4.791708,3.300000,1.000000
Subject 2/Fall/24.mp4#f96-159,Subject 2/Fall/24.mp4,1,2,gmdcsa24,96,159,3.216811,5.327844,3.300000,1.000000
Subject 2/Fall/24.mp4#f112-175,Subject 2/Fall/24.mp4,1,2,gmdcsa24,112,175,3.752947,5.863979,3.300000,1.000000
Subject 2/Fall/24.mp4#f128-191,Subject 2/Fall/24.mp4,1,2,gmdcsa24,128,191,4.289082,6.400114,3.300000,1.000000
Subject 2/Fall/24.mp4#f144-207,Subject 2/Fall/24.mp4,1,2,gmdcsa24,144,207,4.825217,6.936249,3.300000,1.000000
Subject 2/Fall/25.mp4#f0-63,Subject 2/Fall/25.mp4,0,2,gmdcsa24,0,63,0.000000,2.109026,3.000000,1.000000
Subject 2/Fall/25.mp4#f16-79,Subject 2/Fall/25.mp4,0,2,gmdcsa24,16,79,0.535626,2.644652,3.000000,1.000000
Subject 2/Fall/25.mp4#f48-111,Subject 2/Fall/25.mp4,1,2,gmdcsa24,48,111,1.606877,3.715903,3.000000,1.000000
Subject 2/Fall/25.mp4#f64-127,Subject 2/Fall/25.mp4,1,2,gmdcsa24,64,127,2.142503,4.251529,3.000000,1.000000
Subject 2/Fall/25.mp4#f80-143,Subject 2/Fall/25.mp4,1,2,gmdcsa24,80,143,2.678128,4.787155,3.000000,1.000000
Subject 2/Fall/25.mp4#f96-159,Subject 2/Fall/25.mp4,1,2,gmdcsa24,96,159,3.213754,5.322780,3.000000,1.000000
Subject 2/Fall/25.mp4#f112-175,Subject 2/Fall/25.mp4,1,2,gmdcsa24,112,175,3.749380,5.858406,3.000000,1.000000
Subject 2/Fall/25.mp4#f128-191,Subject 2/Fall/25.mp4,1,2,gmdcsa24,128,191,4.285006,6.394032,3.000000,1.000000
Subject 2/Fall/25.mp4#f144-207,Subject 2/Fall/25.mp4,1,2,gmdcsa24,144,207,4.820631,6.929657,3.000000,1.000000
Subject 3/ADL/01.mp4#f0-63,Subject 3/ADL/01.mp4,0,3,gmdcsa24,0,63,0.000000,2.112914,,1.000000
Subject 3/ADL/01.mp4#f16-79,Subject 3/ADL/01.mp4,0,3,gmdcsa24,16,79,0.536613,2.649527,,1.000000
Subject 3/ADL/01.mp4#f32-95,Subject 3/ADL/01.mp4,0,3,gmdcsa24,32,95,1.073226,3.186140,,1.000000
Subject 3/ADL/01.mp4#f48-111,Subject 3/ADL/01.mp4,0,3,gmdcsa24,48,111,1.609839,3.722753,,1.000000
Subject 3/ADL/01.mp4#f64-127,Subject 3/ADL/01.mp4,0,3,gmdcsa24,64,127,2.146452,4.259366,,1.000000
Subject 3/ADL/01.mp4#f80-143,Subject 3/ADL/01.mp4,0,3,gmdcsa24,80,143,2.683065,4.795979,,1.000000
Subject 3/ADL/01.mp4#f96-159,Subject 3/ADL/01.mp4,0,3,gmdcsa24,96,159,3.219678,5.332592,,1.000000
Subject 3/ADL/01.mp4#f112-175,Subject 3/ADL/01.mp4,0,3,gmdcsa24,112,175,3.756291,5.869205,,1.000000
Subject 3/ADL/01.mp4#f128-191,Subject 3/ADL/01.mp4,0,3,gmdcsa24,128,191,4.292904,6.405818,,1.000000
Subject 3/ADL/01.mp4#f144-207,Subject 3/ADL/01.mp4,0,3,gmdcsa24,144,207,4.829517,6.942431,,1.000000
Subject 3/ADL/01.mp4#f160-223,Subject 3/ADL/01.mp4,0,3,gmdcsa24,160,223,5.366130,7.479044,,1.000000
Subject 3/ADL/01.mp4#f176-239,Subject 3/ADL/01.mp4,0,3,gmdcsa24,176,239,5.902743,8.015657,,1.000000
Subject 3/ADL/01.mp4#f192-255,Subject 3/ADL/01.mp4,0,3,gmdcsa24,192,255,6.439356,8.552270,,1.000000
Subject 3/ADL/02.mp4#f0-63,Subject 3/ADL/02.mp4,0,3,gmdcsa24,0,63,0.000000,2.108662,,1.000000
Subject 3/ADL/02.mp4#f16-79,Subject 3/ADL/02.mp4,0,3,gmdcsa24,16,79,0.535533,2.644195,,1.000000
Subject 3/ADL/02.mp4#f32-95,Subject 3/ADL/02.mp4,0,3,gmdcsa24,32,95,1.071066,3.179728,,1.000000
