path,label,start_frame,end_frame,scenario,cam,dataset,source_row,pose_path,backend,frames,zero_pose_frames,mean_confidence,source_frames,track_count,primary_track_id,primary_track_coverage
dataset/dataset/chute17/cam1.avi,0,362,392,17,1,mcfd,354,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute17__cam1__f362_392.npz,yolo_bytetrack,64,0,0.653002,1539,1,7243,1.000000
dataset/dataset/chute17/cam1.avi,1,756,786,17,1,mcfd,355,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute17__cam1__f756_786.npz,yolo_bytetrack,64,46,0.203648,1539,1,7257,0.290323
dataset/dataset/chute17/cam2.avi,0,367,397,17,2,mcfd,356,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute17__cam2__f367_397.npz,yolo_bytetrack,64,0,0.659926,1544,1,7343,1.000000
dataset/dataset/chute17/cam2.avi,1,761,791,17,2,mcfd,357,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute17__cam2__f761_791.npz,yolo_bytetrack,64,21,0.469907,1544,1,7343,0.677419
dataset/dataset/chute17/cam3.avi,0,356,386,17,3,mcfd,358,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute17__cam3__f356_386.npz,yolo_bytetrack,64,8,0.606463,1533,1,7402,0.870968
dataset/dataset/chute17/cam3.avi,1,750,780,17,3,mcfd,359,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute17__cam3__f750_780.npz,yolo_bytetrack,64,29,0.450728,1533,1,7409,0.548387
dataset/dataset/chute17/cam4.avi,0,341,371,17,4,mcfd,360,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute17__cam4__f341_371.npz,yolo_bytetrack,64,49,0.195167,1518,2,7503,0.225806
dataset/dataset/chute17/cam4.avi,1,735,765,17,4,mcfd,361,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute17__cam4__f735_765.npz,yolo_bytetrack,64,29,0.431140,1518,1,7530,0.548387
dataset/dataset/chute17/cam5.avi,0,351,381,17,5,mcfd,362,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute17__cam5__f351_381.npz,yolo_bytetrack,64,6,0.423577,1528,2,7601,0.903226
dataset/dataset/chute17/cam5.avi,1,745,775,17,5,mcfd,363,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute17__cam5__f745_775.npz,yolo_bytetrack,64,2,0.693989,1528,2,7625,0.967742
dataset/dataset/chute17/cam6.avi,0,341,371,17,6,mcfd,364,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute17__cam6__f341_371.npz,yolo_bytetrack,64,54,0.123532,1518,1,7691,0.161290
dataset/dataset/chute17/cam6.avi,1,735,765,17,6,mcfd,365,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute17__cam6__f735_765.npz,yolo_bytetrack,64,50,0.153879,1518,1,7704,0.225806
dataset/dataset/chute17/cam7.avi,0,370,400,17,7,mcfd,366,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute17__cam7__f370_400.npz,yolo_bytetrack,64,8,0.646389,1547,1,7769,0.870968
dataset/dataset/chute17/cam7.avi,1,764,794,17,7,mcfd,367,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute17__cam7__f764_794.npz,yolo_bytetrack,64,2,0.739545,1547,1,7769,0.967742
dataset/dataset/chute17/cam8.avi,0,359,389,17,8,mcfd,368,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute17__cam8__f359_389.npz,yolo_bytetrack,64,11,0.544463,1536,3,7838,0.838710
dataset/dataset/chute17/cam8.avi,1,753,783,17,8,mcfd,369,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute17__cam8__f753_783.npz,yolo_bytetrack,64,2,0.672895,1536,2,7838,0.967742
dataset/dataset/chute18/cam1.avi,0,629,659,18,1,mcfd,370,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute18__cam1__f629_659.npz,yolo_bytetrack,64,0,0.703813,1001,1,8022,1.000000
dataset/dataset/chute18/cam1.avi,1,670,700,18,1,mcfd,371,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute18__cam1__f670_700.npz,yolo_bytetrack,64,0,0.747988,1001,1,8022,1.000000
dataset/dataset/chute18/cam2.avi,0,635,665,18,2,mcfd,372,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute18__cam2__f635_665.npz,yolo_bytetrack,64,64,0.000000,1007,0,-1,0.000000
dataset/dataset/chute18/cam2.avi,1,676,706,18,2,mcfd,373,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute18__cam2__f676_706.npz,yolo_bytetrack,64,24,0.447293,1007,1,8037,0.612903
dataset/dataset/chute18/cam3.avi,0,615,645,18,3,mcfd,374,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute18__cam3__f615_645.npz,yolo_bytetrack,64,10,0.625988,988,1,8063,0.838710
dataset/dataset/chute18/cam3.avi,1,656,686,18,3,mcfd,375,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute18__cam3__f656_686.npz,yolo_bytetrack,64,19,0.536659,988,1,8063,0.709677
dataset/dataset/chute18/cam4.avi,0,530,560,18,4,mcfd,376,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute18__cam4__f530_560.npz,yolo_bytetrack,64,47,0.216917,902,2,8126,0.258065
dataset/dataset/chute18/cam4.avi,1,571,601,18,4,mcfd,377,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute18__cam4__f571_601.npz,yolo_bytetrack,64,40,0.255425,902,2,8120,0.387097
dataset/dataset/chute18/cam5.avi,0,615,645,18,5,mcfd,378,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute18__cam5__f615_645.npz,yolo_bytetrack,64,0,0.548737,986,2,8155,1.000000
dataset/dataset/chute18/cam5.avi,1,656,686,18,5,mcfd,379,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute18__cam5__f656_686.npz,yolo_bytetrack,64,0,0.740783,986,2,8155,1.000000
dataset/dataset/chute18/cam6.avi,0,638,668,18,6,mcfd,380,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute18__cam6__f638_668.npz,yolo_bytetrack,64,52,0.146980,1010,1,8177,0.193548
dataset/dataset/chute18/cam6.avi,1,679,709,18,6,mcfd,381,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute18__cam6__f679_709.npz,yolo_bytetrack,64,50,0.165606,1010,1,8177,0.225806
dataset/dataset/chute18/cam7.avi,0,638,668,18,7,mcfd,382,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute18__cam7__f638_668.npz,yolo_bytetrack,64,34,0.356569,1011,1,8195,0.483871
dataset/dataset/chute18/cam7.avi,1,679,709,18,7,mcfd,383,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute18__cam7__f679_709.npz,yolo_bytetrack,64,43,0.256124,1011,3,8203,0.322581
dataset/dataset/chute18/cam8.avi,0,607,637,18,8,mcfd,384,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute18__cam8__f607_637.npz,yolo_bytetrack,64,0,0.728799,979,1,8233,1.000000
dataset/dataset/chute18/cam8.avi,1,648,678,18,8,mcfd,385,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute18__cam8__f648_678.npz,yolo_bytetrack,64,8,0.656921,979,2,8233,0.870968
dataset/dataset/chute19/cam1.avi,0,439,469,19,1,mcfd,386,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute19__cam1__f439_469.npz,yolo_bytetrack,64,0,0.867103,1016,1,8273,1.000000
dataset/dataset/chute19/cam1.avi,0,487,517,19,1,mcfd,387,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute19__cam1__f487_517.npz,yolo_bytetrack,64,0,0.749032,1016,1,8273,1.000000
dataset/dataset/chute19/cam1.avi,1,519,549,19,1,mcfd,388,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute19__cam1__f519_549.npz,yolo_bytetrack,64,0,0.676393,1016,1,8273,1.000000
dataset/dataset/chute19/cam1.avi,1,549,579,19,1,mcfd,389,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute19__cam1__f549_579.npz,yolo_bytetrack,64,0,0.646738,1016,1,8273,1.000000
dataset/dataset/chute19/cam1.avi,1,579,609,19,1,mcfd,390,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute19__cam1__f579_609.npz,yolo_bytetrack,64,0,0.675134,1016,1,8273,1.000000
dataset/dataset/chute19/cam2.avi,0,447,477,19,2,mcfd,391,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute19__cam2__f447_477.npz,yolo_bytetrack,64,0,0.898472,1024,1,8303,1.000000
dataset/dataset/chute19/cam2.avi,0,495,525,19,2,mcfd,392,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute19__cam2__f495_525.npz,yolo_bytetrack,64,2,0.834387,1024,1,8303,0.967742
dataset/dataset/chute19/cam2.avi,1,527,557,19,2,mcfd,393,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute19__cam2__f527_557.npz,yolo_bytetrack,64,0,0.807170,1024,1,8303,1.000000
dataset/dataset/chute19/cam2.avi,1,557,587,19,2,mcfd,394,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute19__cam2__f557_587.npz,yolo_bytetrack,64,0,0.700392,1024,1,8303,1.000000
dataset/dataset/chute19/cam2.avi,1,587,617,19,2,mcfd,395,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute19__cam2__f587_617.npz,yolo_bytetrack,64,0,0.695602,1024,1,8303,1.000000
dataset/dataset/chute19/cam3.avi,0,436,466,19,3,mcfd,396,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute19__cam3__f436_466.npz,yolo_bytetrack,64,4,0.775397,1013,2,8311,0.935484
dataset/dataset/chute19/cam3.avi,0,484,514,19,3,mcfd,397,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute19__cam3__f484_514.npz,yolo_bytetrack,64,0,0.825015,1013,1,8311,1.000000
dataset/dataset/chute19/cam3.avi,1,516,546,19,3,mcfd,398,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute19__cam3__f516_546.npz,yolo_bytetrack,64,2,0.796777,1013,1,8311,0.967742
dataset/dataset/chute19/cam3.avi,1,546,576,19,3,mcfd,399,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute19__cam3__f546_576.npz,yolo_bytetrack,64,56,0.086438,1013,1,8311,0.129032
dataset/dataset/chute19/cam3.avi,1,576,606,19,3,mcfd,400,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute19__cam3__f576_606.npz,yolo_bytetrack,64,64,0.000000,1013,0,-1,0.000000
dataset/dataset/chute19/cam4.avi,0,439,469,19,4,mcfd,401,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute19__cam4__f439_469.npz,yolo_bytetrack,64,27,0.490882,1016,2,8349,0.580645
dataset/dataset/chute19/cam4.avi,0,487,517,19,4,mcfd,402,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute19__cam4__f487_517.npz,yolo_bytetrack,64,0,0.882513,1016,2,8349,1.000000
dataset/dataset/chute19/cam4.avi,1,519,549,19,4,mcfd,403,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute19__cam4__f519_549.npz,yolo_bytetrack,64,4,0.787844,1016,2,8349,0.935484
dataset/dataset/chute19/cam4.avi,1,549,579,19,4,mcfd,404,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute19__cam4__f549_579.npz,yolo_bytetrack,64,41,0.258498,1016,2,8349,0.354839
dataset/dataset/chute19/cam4.avi,1,579,609,19,4,mcfd,405,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute19__cam4__f579_609.npz,yolo_bytetrack,64,64,0.000000,1016,0,-1,0.000000
dataset/dataset/chute19/cam5.avi,0,425,455,19,5,mcfd,406,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute19__cam5__f425_455.npz,yolo_bytetrack,64,0,0.733612,1002,2,8430,1.000000
dataset/dataset/chute19/cam5.avi,0,473,503,19,5,mcfd,407,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute19__cam5__f473_503.npz,yolo_bytetrack,64,0,0.776057,1002,2,8430,1.000000
dataset/dataset/chute19/cam5.avi,1,505,535,19,5,mcfd,408,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute19__cam5__f505_535.npz,yolo_bytetrack,64,2,0.709439,1002,2,8430,0.967742
dataset/dataset/chute19/cam5.avi,1,535,565,19,5,mcfd,409,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute19__cam5__f535_565.npz,yolo_bytetrack,64,13,0.512045,1002,2,8430,0.806452
dataset/dataset/chute19/cam5.avi,1,565,595,19,5,mcfd,410,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute19__cam5__f565_595.npz,yolo_bytetrack,64,16,0.491345,1002,2,8430,0.741935
dataset/dataset/chute19/cam6.avi,0,449,479,19,6,mcfd,411,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute19__cam6__f449_479.npz,yolo_bytetrack,64,13,0.619740,1026,1,8448,0.806452
dataset/dataset/chute19/cam6.avi,0,497,527,19,6,mcfd,412,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute19__cam6__f497_527.npz,yolo_bytetrack,64,6,0.777052,1026,1,8448,0.903226
dataset/dataset/chute19/cam6.avi,1,529,559,19,6,mcfd,413,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute19__cam6__f529_559.npz,yolo_bytetrack,64,10,0.688582,1026,1,8448,0.838710
dataset/dataset/chute19/cam6.avi,1,559,589,19,6,mcfd,414,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute19__cam6__f559_589.npz,yolo_bytetrack,64,64,0.000000,1026,0,-1,0.000000
dataset/dataset/chute19/cam6.avi,1,589,619,19,6,mcfd,415,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute19__cam6__f589_619.npz,yolo_bytetrack,64,64,0.000000,1026,0,-1,0.000000
dataset/dataset/chute19/cam7.avi,0,420,450,19,7,mcfd,416,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute19__cam7__f420_450.npz,yolo_bytetrack,64,0,0.771115,997,1,8480,1.000000
dataset/dataset/chute19/cam7.avi,0,468,498,19,7,mcfd,417,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute19__cam7__f468_498.npz,yolo_bytetrack,64,0,0.853697,997,1,8480,1.000000
dataset/dataset/chute19/cam7.avi,1,500,530,19,7,mcfd,418,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute19__cam7__f500_530.npz,yolo_bytetrack,64,4,0.747119,997,1,8480,0.935484
dataset/dataset/chute19/cam7.avi,1,530,560,19,7,mcfd,419,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute19__cam7__f530_560.npz,yolo_bytetrack,64,62,0.023858,997,1,8486,0.032258
dataset/dataset/chute19/cam7.avi,1,560,590,19,7,mcfd,420,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute19__cam7__f560_590.npz,yolo_bytetrack,64,52,0.143586,997,1,8486,0.193548
dataset/dataset/chute19/cam8.avi,0,440,470,19,8,mcfd,421,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute19__cam8__f440_470.npz,yolo_bytetrack,64,0,0.780652,1017,1,8519,1.000000
dataset/dataset/chute19/cam8.avi,0,488,518,19,8,mcfd,422,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute19__cam8__f488_518.npz,yolo_bytetrack,64,0,0.763706,1017,1,8519,1.000000
dataset/dataset/chute19/cam8.avi,1,520,550,19,8,mcfd,423,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute19__cam8__f520_550.npz,yolo_bytetrack,64,4,0.698796,1017,1,8519,0.935484
dataset/dataset/chute19/cam8.avi,1,550,580,19,8,mcfd,424,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute19__cam8__f550_580.npz,yolo_bytetrack,64,64,0.000000,1017,0,-1,0.000000
dataset/dataset/chute19/cam8.avi,1,580,610,19,8,mcfd,425,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute19__cam8__f580_610.npz,yolo_bytetrack,64,64,0.000000,1017,0,-1,0.000000
dataset/dataset/chute20/cam1.avi,0,375,405,20,1,mcfd,426,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute20__cam1__f375_405.npz,yolo_bytetrack,64,0,0.806761,1008,1,8576,1.000000
dataset/dataset/chute20/cam1.avi,0,425,455,20,1,mcfd,427,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute20__cam1__f425_455.npz,yolo_bytetrack,64,0,0.755921,1008,1,8576,1.000000
dataset/dataset/chute20/cam1.avi,1,570,600,20,1,mcfd,428,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute20__cam1__f570_600.npz,yolo_bytetrack,64,0,0.700673,1008,1,8576,1.000000
dataset/dataset/chute20/cam1.avi,1,600,630,20,1,mcfd,429,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute20__cam1__f600_630.npz,yolo_bytetrack,64,0,0.655136,1008,1,8576,1.000000
dataset/dataset/chute20/cam1.avi,1,630,660,20,1,mcfd,430,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute20__cam1__f630_660.npz,yolo_bytetrack,64,0,0.682332,1008,1,8576,1.000000
dataset/dataset/chute20/cam1.avi,1,660,690,20,1,mcfd,431,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute20__cam1__f660_690.npz,yolo_bytetrack,64,17,0.502227,1008,1,8576,0.741935
dataset/dataset/chute20/cam2.avi,0,359,389,20,2,mcfd,432,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute20__cam2__f359_389.npz,yolo_bytetrack,64,0,0.736350,992,1,8587,1.000000
dataset/dataset/chute20/cam2.avi,0,409,439,20,2,mcfd,433,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute20__cam2__f409_439.npz,yolo_bytetrack,64,0,0.725346,992,1,8587,1.000000
dataset/dataset/chute20/cam2.avi,1,554,584,20,2,mcfd,434,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute20__cam2__f554_584.npz,yolo_bytetrack,64,0,0.762221,992,1,8587,1.000000
dataset/dataset/chute20/cam2.avi,1,584,614,20,2,mcfd,435,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute20__cam2__f584_614.npz,yolo_bytetrack,64,0,0.694197,992,2,8587,1.000000
dataset/dataset/chute20/cam2.avi,1,614,644,20,2,mcfd,436,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute20__cam2__f614_644.npz,yolo_bytetrack,64,0,0.697359,992,2,8587,1.000000
dataset/dataset/chute20/cam2.avi,1,644,674,20,2,mcfd,437,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute20__cam2__f644_674.npz,yolo_bytetrack,64,18,0.520769,992,1,8587,0.709677
dataset/dataset/chute20/cam3.avi,0,350,380,20,3,mcfd,438,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute20__cam3__f350_380.npz,yolo_bytetrack,64,0,0.761112,986,1,8594,1.000000
dataset/dataset/chute20/cam3.avi,0,400,430,20,3,mcfd,439,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute20__cam3__f400_430.npz,yolo_bytetrack,64,0,0.712407,986,1,8594,1.000000
dataset/dataset/chute20/cam3.avi,1,545,575,20,3,mcfd,440,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute20__cam3__f545_575.npz,yolo_bytetrack,64,0,0.823335,986,1,8594,1.000000
dataset/dataset/chute20/cam3.avi,1,575,605,20,3,mcfd,441,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute20__cam3__f575_605.npz,yolo_bytetrack,64,0,0.712132,986,1,8594,1.000000
dataset/dataset/chute20/cam3.avi,1,605,635,20,3,mcfd,442,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute20__cam3__f605_635.npz,yolo_bytetrack,64,0,0.694935,986,1,8594,1.000000
dataset/dataset/chute20/cam3.avi,1,635,665,20,3,mcfd,443,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute20__cam3__f635_665.npz,yolo_bytetrack,64,44,0.202513,986,1,8594,0.322581
dataset/dataset/chute20/cam4.avi,0,360,390,20,4,mcfd,444,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute20__cam4__f360_390.npz,yolo_bytetrack,64,0,0.734434,993,1,8630,1.000000
dataset/dataset/chute20/cam4.avi,0,410,440,20,4,mcfd,445,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute20__cam4__f410_440.npz,yolo_bytetrack,64,7,0.643497,993,1,8630,0.903226
dataset/dataset/chute20/cam4.avi,1,555,585,20,4,mcfd,446,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute20__cam4__f555_585.npz,yolo_bytetrack,64,4,0.754788,993,2,8630,0.935484
dataset/dataset/chute20/cam4.avi,1,585,615,20,4,mcfd,447,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute20__cam4__f585_615.npz,yolo_bytetrack,64,4,0.705860,993,1,8630,0.935484
dataset/dataset/chute20/cam4.avi,1,615,645,20,4,mcfd,448,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute20__cam4__f615_645.npz,yolo_bytetrack,64,39,0.282351,993,1,8630,0.387097
dataset/dataset/chute20/cam4.avi,1,645,675,20,4,mcfd,449,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute20__cam4__f645_675.npz,yolo_bytetrack,64,62,0.020707,993,1,8630,0.032258
dataset/dataset/chute20/cam5.avi,0,360,390,20,5,mcfd,450,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute20__cam5__f360_390.npz,yolo_bytetrack,64,0,0.869982,993,2,8721,1.000000
dataset/dataset/chute20/cam5.avi,0,410,440,20,5,mcfd,451,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute20__cam5__f410_440.npz,yolo_bytetrack,64,0,0.799698,993,2,8721,1.000000
dataset/dataset/chute20/cam5.avi,1,555,585,20,5,mcfd,452,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute20__cam5__f555_585.npz,yolo_bytetrack,64,0,0.733794,993,2,8721,1.000000
dataset/dataset/chute20/cam5.avi,1,585,615,20,5,mcfd,453,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute20__cam5__f585_615.npz,yolo_bytetrack,64,8,0.574288,993,2,8721,0.870968
dataset/dataset/chute20/cam5.avi,1,615,645,20,5,mcfd,454,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute20__cam5__f615_645.npz,yolo_bytetrack,64,2,0.641116,993,2,8721,0.967742
dataset/dataset/chute20/cam5.avi,1,645,675,20,5,mcfd,455,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute20__cam5__f645_675.npz,yolo_bytetrack,64,39,0.256774,993,2,8721,0.387097
dataset/dataset/chute20/cam6.avi,0,354,384,20,6,mcfd,456,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute20__cam6__f354_384.npz,yolo_bytetrack,64,0,0.814790,987,1,8731,1.000000
dataset/dataset/chute20/cam6.avi,0,404,434,20,6,mcfd,457,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute20__cam6__f404_434.npz,yolo_bytetrack,64,2,0.771781,987,1,8731,0.967742
dataset/dataset/chute20/cam6.avi,1,549,579,20,6,mcfd,458,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute20__cam6__f549_579.npz,yolo_bytetrack,64,8,0.724094,987,1,8731,0.870968
dataset/dataset/chute20/cam6.avi,1,579,609,20,6,mcfd,459,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute20__cam6__f579_609.npz,yolo_bytetrack,64,60,0.042705,987,1,8731,0.064516
dataset/dataset/chute20/cam6.avi,1,609,639,20,6,mcfd,460,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute20__cam6__f609_639.npz,yolo_bytetrack,64,64,0.000000,987,0,-1,0.000000
dataset/dataset/chute20/cam6.avi,1,639,669,20,6,mcfd,461,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute20__cam6__f639_669.npz,yolo_bytetrack,64,64,0.000000,987,0,-1,0.000000
dataset/dataset/chute20/cam7.avi,0,354,384,20,7,mcfd,462,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute20__cam7__f354_384.npz,yolo_bytetrack,64,2,0.810282,988,1,8757,0.967742
dataset/dataset/chute20/cam7.avi,0,404,434,20,7,mcfd,463,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute20__cam7__f404_434.npz,yolo_bytetrack,64,0,0.831822,988,1,8757,1.000000
dataset/dataset/chute20/cam7.avi,1,549,579,20,7,mcfd,464,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute20__cam7__f549_579.npz,yolo_bytetrack,64,0,0.781670,988,1,8757,1.000000
dataset/dataset/chute20/cam7.avi,1,579,609,20,7,mcfd,465,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute20__cam7__f579_609.npz,yolo_bytetrack,64,60,0.042063,988,1,8757,0.064516
dataset/dataset/chute20/cam7.avi,1,609,639,20,7,mcfd,466,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute20__cam7__f609_639.npz,yolo_bytetrack,64,46,0.177489,988,1,8765,0.258065
dataset/dataset/chute20/cam7.avi,1,639,669,20,7,mcfd,467,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute20__cam7__f639_669.npz,yolo_bytetrack,64,62,0.017257,988,1,8765,0.032258
dataset/dataset/chute20/cam8.avi,0,350,380,20,8,mcfd,468,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute20__cam8__f350_380.npz,yolo_bytetrack,64,0,0.884740,983,1,8787,1.000000
dataset/dataset/chute20/cam8.avi,0,400,430,20,8,mcfd,469,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute20__cam8__f400_430.npz,yolo_bytetrack,64,0,0.791941,983,1,8787,1.000000
dataset/dataset/chute20/cam8.avi,1,545,575,20,8,mcfd,470,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute20__cam8__f545_575.npz,yolo_bytetrack,64,2,0.749979,983,1,8787,0.967742
dataset/dataset/chute20/cam8.avi,1,575,605,20,8,mcfd,471,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute20__cam8__f575_605.npz,yolo_bytetrack,64,0,0.681807,983,1,8787,1.000000
