path,label,start,end,subject,cam,dataset
Subject14/Activity11/Trial1/Subject14Activity11Trial1Camera1,6,0.0,59.891385,14,1,up_fall
Subject14/Activity11/Trial2/Subject14Activity11Trial2Camera1,6,0.0,59.858943,14,1,up_fall
Subject14/Activity11/Trial3/Subject14Activity11Trial3Camera1,6,0.0,59.87241,14,1,up_fall
Subject14/Activity2/Trial1/Subject14Activity2Trial1Camera1,8,0.0,0.6843,14,1,up_fall
Subject14/Activity2/Trial2/Subject14Activity2Trial2Camera1,8,0.0,0.64493,14,1,up_fall
Subject14/Activity2/Trial3/Subject14Activity2Trial3Camera1,8,0.0,0.50499,14,1,up_fall
Subject14/Activity3/Trial1/Subject14Activity3Trial1Camera1,8,0.0,0.85783,14,1,up_fall
Subject14/Activity3/Trial2/Subject14Activity3Trial2Camera1,8,0.0,0.87128,14,1,up_fall
Subject14/Activity3/Trial3/Subject14Activity3Trial3Camera1,8,0.0,0.77145,14,1,up_fall
Subject14/Activity1/Trial1/Subject14Activity1Trial1Camera1,8,0.0,0.46,14,1,up_fall
Subject14/Activity10/Trial1/Subject14Activity10Trial1Camera1,8,0.0,0.74,14,1,up_fall
Subject14/Activity10/Trial2/Subject14Activity10Trial2Camera1,8,0.0,0.84,14,1,up_fall
Subject14/Activity4/Trial1/Subject14Activity4Trial1Camera1,8,0.0,0.70413,14,1,up_fall
Subject14/Activity4/Trial2/Subject14Activity4Trial2Camera1,8,0.0,0.78192,14,1,up_fall
Subject14/Activity4/Trial3/Subject14Activity4Trial3Camera1,8,0.0,0.71445,14,1,up_fall
Subject14/Activity5/Trial2/Subject14Activity5Trial2Camera1,8,0.0,0.6967,14,1,up_fall
Subject14/Activity5/Trial3/Subject14Activity5Trial3Camera1,8,0.0,0.83006,14,1,up_fall
Subject14/Activity6/Trial1/Subject14Activity6Trial1Camera1,0,0.0,59.857185,14,1,up_fall
Subject14/Activity6/Trial2/Subject14Activity6Trial2Camera1,0,0.0,59.909903,14,1,up_fall
Subject14/Activity6/Trial3/Subject14Activity6Trial3Camera1,0,0.0,59.938629,14,1,up_fall
Subject14/Activity7/Trial1/Subject14Activity7Trial1Camera1,8,0.0,59.926258,14,1,up_fall
Subject14/Activity7/Trial2/Subject14Activity7Trial2Camera1,8,0.0,59.956493,14,1,up_fall
Subject14/Activity7/Trial3/Subject14Activity7Trial3Camera1,8,0.0,59.946355,14,1,up_fall
Subject14/Activity8/Trial1/Subject14Activity8Trial1Camera1,4,0.0,59.967782,14,1,up_fall
Subject14/Activity8/Trial2/Subject14Activity8Trial2Camera1,4,0.0,59.83348,14,1,up_fall
Subject14/Activity8/Trial3/Subject14Activity8Trial3Camera1,4,0.0,59.92405,14,1,up_fall
Subject14/Activity9/Trial1/Subject14Activity9Trial1Camera1,8,0.0,0.51881,14,1,up_fall
Subject14/Activity9/Trial2/Subject14Activity9Trial2Camera1,0,0.0,0.84859,14,1,up_fall
Subject14/Activity9/Trial3/Subject14Activity9Trial3Camera1,8,0.0,0.44956,14,1,up_fall
Subject14/Activity5/Trial1/Subject14Activity5Trial1Camera1,8,0.0,0.7,14,1,up_fall
Subject14/Activity1/Trial3/Subject14Activity1Trial3Camera1,1,0.37,2.25,14,1,up_fall
Subject14/Activity9/Trial3/Subject14Activity9Trial3Camera1,9,0.45,3.43,14,1,up_fall
Subject14/Activity1/Trial1/Subject14Activity1Trial1Camera1,0,0.46,1.42,14,1,up_fall
Subject14/Activity2/Trial3/Subject14Activity2Trial3Camera1,1,0.505,2.165,14,1,up_fall
Subject14/Activity9/Trial1/Subject14Activity9Trial1Camera1,0,0.519,1.379,14,1,up_fall
Subject14/Activity2/Trial2/Subject14Activity2Trial2Camera1,1,0.645,2.245,14,1,up_fall
Subject14/Activity2/Trial1/Subject14Activity2Trial1Camera1,1,0.684,2.584,14,1,up_fall
Subject14/Activity5/Trial2/Subject14Activity5Trial2Camera1,1,0.697,3.237,14,1,up_fall
Subject14/Activity5/Trial1/Subject14Activity5Trial1Camera1,1,0.7,3.38,14,1,up_fall
Subject14/Activity4/Trial1/Subject14Activity4Trial1Camera1,1,0.704,2.624,14,1,up_fall
Subject14/Activity4/Trial3/Subject14Activity4Trial3Camera1,1,0.714,3.154,14,1,up_fall
Subject14/Activity10/Trial1/Subject14Activity10Trial1Camera1,9,0.74,29.9,14,1,up_fall
Subject14/Activity3/Trial3/Subject14Activity3Trial3Camera1,1,0.771,2.751,14,1,up_fall
Subject14/Activity4/Trial2/Subject14Activity4Trial2Camera1,1,0.782,2.822,14,1,up_fall
Subject14/Activity5/Trial3/Subject14Activity5Trial3Camera1,1,0.83,2.97,14,1,up_fall
Subject14/Activity10/Trial2/Subject14Activity10Trial2Camera1,9,0.84,29.9,14,1,up_fall
Subject14/Activity9/Trial2/Subject14Activity9Trial2Camera1,9,0.849,3.169,14,1,up_fall
Subject14/Activity3/Trial1/Subject14Activity3Trial1Camera1,1,0.858,3.458,14,1,up_fall
Subject14/Activity3/Trial2/Subject14Activity3Trial2Camera1,1,0.871,3.411,14,1,up_fall
Subject14/Activity1/Trial2/Subject14Activity1Trial2Camera1,0,1.154,1.954,14,1,up_fall
Subject14/Activity9/Trial1/Subject14Activity9Trial1Camera1,9,1.379,3.399,14,1,up_fall
Subject14/Activity1/Trial1/Subject14Activity1Trial1Camera1,1,1.42,2.94,14,1,up_fall
Subject14/Activity1/Trial2/Subject14Activity1Trial2Camera1,1,1.954,3.534,14,1,up_fall
Subject14/Activity2/Trial3/Subject14Activity2Trial3Camera1,2,2.165,9.925,14,1,up_fall
Subject14/Activity2/Trial2/Subject14Activity2Trial2Camera1,2,2.245,9.925,14,1,up_fall
Subject14/Activity1/Trial3/Subject14Activity1Trial3Camera1,2,2.25,9.89,14,1,up_fall
Subject14/Activity2/Trial1/Subject14Activity2Trial1Camera1,2,2.584,9.884,14,1,up_fall
Subject14/Activity4/Trial1/Subject14Activity4Trial1Camera1,2,2.624,9.884,14,1,up_fall
Subject14/Activity3/Trial3/Subject14Activity3Trial3Camera1,2,2.751,9.971,14,1,up_fall
Subject14/Activity4/Trial2/Subject14Activity4Trial2Camera1,2,2.822,9.862,14,1,up_fall
Subject14/Activity1/Trial1/Subject14Activity1Trial1Camera1,2,2.94,9.88,14,1,up_fall
Subject14/Activity5/Trial3/Subject14Activity5Trial3Camera1,2,2.97,9.93,14,1,up_fall
Subject14/Activity4/Trial3/Subject14Activity4Trial3Camera1,2,3.154,9.914,14,1,up_fall
Subject14/Activity9/Trial2/Subject14Activity9Trial2Camera1,8,3.169,9.909,14,1,up_fall
Subject14/Activity5/Trial2/Subject14Activity5Trial2Camera1,2,3.237,9.917,14,1,up_fall
Subject14/Activity5/Trial1/Subject14Activity5Trial1Camera1,2,3.38,9.96,14,1,up_fall
Subject14/Activity9/Trial1/Subject14Activity9Trial1Camera1,8,3.399,9.919,14,1,up_fall
Subject14/Activity3/Trial2/Subject14Activity3Trial2Camera1,2,3.411,9.931,14,1,up_fall
Subject14/Activity9/Trial3/Subject14Activity9Trial3Camera1,8,3.43,9.95,14,1,up_fall
Subject14/Activity3/Trial1/Subject14Activity3Trial1Camera1,2,3.458,9.938,14,1,up_fall
Subject14/Activity1/Trial2/Subject14Activity1Trial2Camera1,2,3.534,9.894,14,1,up_fall
Subject14/Activity1/Trial2/Subject14Activity1Trial2Camera2,8,0.0,1.15389,14,2,up_fall
Subject14/Activity1/Trial3/Subject14Activity1Trial3Camera2,8,0.0,0.36975,14,2,up_fall
Subject14/Activity10/Trial3/Subject14Activity10Trial3Camera2,9,0.0,29.932196,14,2,up_fall
Subject14/Activity11/Trial1/Subject14Activity11Trial1Camera2,6,0.0,59.891385,14,2,up_fall
Subject14/Activity11/Trial2/Subject14Activity11Trial2Camera2,6,0.0,59.858943,14,2,up_fall
Subject14/Activity11/Trial3/Subject14Activity11Trial3Camera2,6,0.0,59.87241,14,2,up_fall
Subject14/Activity2/Trial1/Subject14Activity2Trial1Camera2,8,0.0,0.6843,14,2,up_fall
Subject14/Activity2/Trial2/Subject14Activity2Trial2Camera2,8,0.0,0.64493,14,2,up_fall
Subject14/Activity2/Trial3/Subject14Activity2Trial3Camera2,8,0.0,0.50499,14,2,up_fall
Subject14/Activity3/Trial1/Subject14Activity3Trial1Camera2,8,0.0,0.85783,14,2,up_fall
Subject14/Activity3/Trial2/Subject14Activity3Trial2Camera2,8,0.0,0.87128,14,2,up_fall
Subject14/Activity3/Trial3/Subject14Activity3Trial3Camera2,8,0.0,0.77145,14,2,up_fall
Subject14/Activity1/Trial1/Subject14Activity1Trial1Camera2,8,0.0,0.46,14,2,up_fall
Subject14/Activity10/Trial1/Subject14Activity10Trial1Camera2,8,0.0,0.74,14,2,up_fall
Subject14/Activity10/Trial2/Subject14Activity10Trial2Camera2,8,0.0,0.84,14,2,up_fall
Subject14/Activity4/Trial1/Subject14Activity4Trial1Camera2,8,0.0,0.70413,14,2,up_fall
Subject14/Activity4/Trial2/Subject14Activity4Trial2Camera2,8,0.0,0.78192,14,2,up_fall
Subject14/Activity4/Trial3/Subject14Activity4Trial3Camera2,8,0.0,0.71445,14,2,up_fall
Subject14/Activity5/Trial2/Subject14Activity5Trial2Camera2,8,0.0,0.6967,14,2,up_fall
Subject14/Activity5/Trial3/Subject14Activity5Trial3Camera2,8,0.0,0.83006,14,2,up_fall
Subject14/Activity6/Trial1/Subject14Activity6Trial1Camera2,0,0.0,59.857185,14,2,up_fall
Subject14/Activity6/Trial2/Subject14Activity6Trial2Camera2,0,0.0,59.909903,14,2,up_fall
Subject14/Activity6/Trial3/Subject14Activity6Trial3Camera2,0,0.0,59.938629,14,2,up_fall
Subject14/Activity7/Trial1/Subject14Activity7Trial1Camera2,8,0.0,59.926258,14,2,up_fall
Subject14/Activity7/Trial2/Subject14Activity7Trial2Camera2,8,0.0,59.956493,14,2,up_fall
Subject14/Activity7/Trial3/Subject14Activity7Trial3Camera2,8,0.0,59.946355,14,2,up_fall
Subject14/Activity8/Trial1/Subject14Activity8Trial1Camera2,4,0.0,59.967782,14,2,up_fall
Subject14/Activity8/Trial2/Subject14Activity8Trial2Camera2,4,0.0,59.83348,14,2,up_fall
Subject14/Activity8/Trial3/Subject14Activity8Trial3Camera2,4,0.0,59.92405,14,2,up_fall
Subject14/Activity9/Trial1/Subject14Activity9Trial1Camera2,8,0.0,0.51881,14,2,up_fall
Subject14/Activity9/Trial2/Subject14Activity9Trial2Camera2,0,0.0,0.84859,14,2,up_fall
Subject14/Activity9/Trial3/Subject14Activity9Trial3Camera2,8,0.0,0.44956,14,2,up_fall
Subject14/Activity5/Trial1/Subject14Activity5Trial1Camera2,8,0.0,0.7,14,2,up_fall
Subject14/Activity1/Trial3/Subject14Activity1Trial3Camera2,1,0.37,2.25,14,2,up_fall
Subject14/Activity9/Trial3/Subject14Activity9Trial3Camera2,9,0.45,3.43,14,2,up_fall
Subject14/Activity1/Trial1/Subject14Activity1Trial1Camera2,0,0.46,1.42,14,2,up_fall
Subject14/Activity2/Trial3/Subject14Activity2Trial3Camera2,1,0.505,2.165,14,2,up_fall
Subject14/Activity9/Trial1/Subject14Activity9Trial1Camera2,0,0.519,1.379,14,2,up_fall
Subject14/Activity2/Trial2/Subject14Activity2Trial2Camera2,1,0.645,2.245,14,2,up_fall
Subject14/Activity2/Trial1/Subject14Activity2Trial1Camera2,1,0.684,2.584,14,2,up_fall
Subject14/Activity5/Trial2/Subject14Activity5Trial2Camera2,1,0.697,3.237,14,2,up_fall
Subject14/Activity5/Trial1/Subject14Activity5Trial1Camera2,1,0.7,3.38,14,2,up_fall
Subject14/Activity4/Trial1/Subject14Activity4Trial1Camera2,1,0.704,2.624,14,2,up_fall
Subject14/Activity4/Trial3/Subject14Activity4Trial3Camera2,1,0.714,3.154,14,2,up_fall
Subject14/Activity10/Trial1/Subject14Activity10Trial1Camera2,9,0.74,29.9,14,2,up_fall
Subject14/Activity3/Trial3/Subject14Activity3Trial3Camera2,1,0.771,2.751,14,2,up_fall
Subject14/Activity4/Trial2/Subject14Activity4Trial2Camera2,1,0.782,2.822,14,2,up_fall
Subject14/Activity5/Trial3/Subject14Activity5Trial3Camera2,1,0.83,2.97,14,2,up_fall
Subject14/Activity10/Trial2/Subject14Activity10Trial2Camera2,9,0.84,29.9,14,2,up_fall
Subject14/Activity9/Trial2/Subject14Activity9Trial2Camera2,9,0.849,3.169,14,2,up_fall
Subject14/Activity3/Trial1/Subject14Activity3Trial1Camera2,1,0.858,3.458,14,2,up_fall
Subject14/Activity3/Trial2/Subject14Activity3Trial2Camera2,1,0.871,3.411,14,2,up_fall
Subject14/Activity1/Trial2/Subject14Activity1Trial2Camera2,0,1.154,1.954,14,2,up_fall
Subject14/Activity9/Trial1/Subject14Activity9Trial1Camera2,9,1.379,3.399,14,2,up_fall
Subject14/Activity1/Trial1/Subject14Activity1Trial1Camera2,1,1.42,2.94,14,2,up_fall
Subject14/Activity1/Trial2/Subject14Activity1Trial2Camera2,1,1.954,3.534,14,2,up_fall
Subject14/Activity2/Trial3/Subject14Activity2Trial3Camera2,2,2.165,9.925,14,2,up_fall
Subject14/Activity2/Trial2/Subject14Activity2Trial2Camera2,2,2.245,9.925,14,2,up_fall
Subject14/Activity1/Trial3/Subject14Activity1Trial3Camera2,2,2.25,9.89,14,2,up_fall
Subject14/Activity2/Trial1/Subject14Activity2Trial1Camera2,2,2.584,9.884,14,2,up_fall
Subject14/Activity4/Trial1/Subject14Activity4Trial1Camera2,2,2.624,9.884,14,2,up_fall
Subject14/Activity3/Trial3/Subject14Activity3Trial3Camera2,2,2.751,9.971,14,2,up_fall
Subject14/Activity4/Trial2/Subject14Activity4Trial2Camera2,2,2.822,9.862,14,2,up_fall
Subject14/Activity1/Trial1/Subject14Activity1Trial1Camera2,2,2.94,9.88,14,2,up_fall
Subject14/Activity5/Trial3/Subject14Activity5Trial3Camera2,2,2.97,9.93,14,2,up_fall
Subject14/Activity4/Trial3/Subject14Activity4Trial3Camera2,2,3.154,9.914,14,2,up_fall
Subject14/Activity9/Trial2/Subject14Activity9Trial2Camera2,8,3.169,9.909,14,2,up_fall
Subject14/Activity5/Trial2/Subject14Activity5Trial2Camera2,2,3.237,9.917,14,2,up_fall
Subject14/Activity5/Trial1/Subject14Activity5Trial1Camera2,2,3.38,9.96,14,2,up_fall
Subject14/Activity9/Trial1/Subject14Activity9Trial1Camera2,8,3.399,9.919,14,2,up_fall
Subject14/Activity3/Trial2/Subject14Activity3Trial2Camera2,2,3.411,9.931,14,2,up_fall
Subject14/Activity9/Trial3/Subject14Activity9Trial3Camera2,8,3.43,9.95,14,2,up_fall
Subject14/Activity3/Trial1/Subject14Activity3Trial1Camera2,2,3.458,9.938,14,2,up_fall
Subject14/Activity1/Trial2/Subject14Activity1Trial2Camera2,2,3.534,9.894,14,2,up_fall
Subject15/Activity1/Trial1/Subject15Activity1Trial1Camera1,1,0.0,1.78,15,1,up_fall
Subject15/Activity1/Trial2/Subject15Activity1Trial2Camera1,1,0.0,0.98,15,1,up_fall
Subject15/Activity10/Trial3/Subject15Activity10Trial3Camera1,9,0.0,29.941139,15,1,up_fall
Subject15/Activity11/Trial1/Subject15Activity11Trial1Camera1,6,0.0,59.890620000000006,15,1,up_fall
Subject15/Activity11/Trial2/Subject15Activity11Trial2Camera1,6,0.0,59.92522,15,1,up_fall
Subject15/Activity11/Trial3/Subject15Activity11Trial3Camera1,6,0.0,59.946966,15,1,up_fall
Subject15/Activity2/Trial3/Subject15Activity2Trial3Camera1,8,0.0,0.81436,15,1,up_fall
Subject15/Activity3/Trial3/Subject15Activity3Trial3Camera1,1,0.0,2.07101,15,1,up_fall
Subject15/Activity4/Trial2/Subject15Activity4Trial2Camera1,8,0.0,1.12677,15,1,up_fall
Subject15/Activity5/Trial1/Subject15Activity5Trial1Camera1,8,0.0,0.35754,15,1,up_fall
Subject15/Activity5/Trial2/Subject15Activity5Trial2Camera1,8,0.0,0.36055,15,1,up_fall
Subject15/Activity5/Trial3/Subject15Activity5Trial3Camera1,8,0.0,0.23318,15,1,up_fall
Subject15/Activity6/Trial1/Subject15Activity6Trial1Camera1,0,0.0,59.954492,15,1,up_fall
Subject15/Activity1/Trial3/Subject15Activity1Trial3Camera1,1,0.0,1.12,15,1,up_fall
Subject15/Activity10/Trial1/Subject15Activity10Trial1Camera1,8,0.0,0.46,15,1,up_fall
Subject15/Activity10/Trial2/Subject15Activity10Trial2Camera1,8,0.0,0.5,15,1,up_fall
Subject15/Activity2/Trial1/Subject15Activity2Trial1Camera1,1,0.0,1.44,15,1,up_fall
Subject15/Activity2/Trial2/Subject15Activity2Trial2Camera1,1,0.0,1.18,15,1,up_fall
Subject15/Activity3/Trial1/Subject15Activity3Trial1Camera1,1,0.0,2.66,15,1,up_fall
Subject15/Activity3/Trial2/Subject15Activity3Trial2Camera1,1,0.0,2.38,15,1,up_fall
Subject15/Activity4/Trial1/Subject15Activity4Trial1Camera1,1,0.0,1.4,15,1,up_fall
Subject15/Activity4/Trial3/Subject15Activity4Trial3Camera1,1,0.0,1.58,15,1,up_fall
Subject15/Activity6/Trial2/Subject15Activity6Trial2Camera1,0,0.0,59.868422,15,1,up_fall
Subject15/Activity6/Trial3/Subject15Activity6Trial3Camera1,0,0.0,59.966789,15,1,up_fall
Subject15/Activity7/Trial1/Subject15Activity7Trial1Camera1,8,0.0,59.701965,15,1,up_fall
Subject15/Activity7/Trial2/Subject15Activity7Trial2Camera1,8,0.0,59.928214,15,1,up_fall
Subject15/Activity7/Trial3/Subject15Activity7Trial3Camera1,8,0.0,59.908541,15,1,up_fall
Subject15/Activity8/Trial1/Subject15Activity8Trial1Camera1,4,0.0,59.941889,15,1,up_fall
Subject15/Activity8/Trial2/Subject15Activity8Trial2Camera1,4,0.0,59.942031,15,1,up_fall
Subject15/Activity8/Trial3/Subject15Activity8Trial3Camera1,4,0.0,59.967474,15,1,up_fall
Subject15/Activity9/Trial3/Subject15Activity9Trial3Camera1,8,0.0,0.52644,15,1,up_fall
Subject15/Activity9/Trial1/Subject15Activity9Trial1Camera1,9,0.0,2.32,15,1,up_fall
Subject15/Activity9/Trial2/Subject15Activity9Trial2Camera1,9,0.0,2.5,15,1,up_fall
Subject15/Activity5/Trial3/Subject15Activity5Trial3Camera1,5,0.233,3.193,15,1,up_fall
Subject15/Activity5/Trial1/Subject15Activity5Trial1Camera1,5,0.358,4.158,15,1,up_fall
Subject15/Activity5/Trial2/Subject15Activity5Trial2Camera1,5,0.361,3.621,15,1,up_fall
Subject15/Activity10/Trial1/Subject15Activity10Trial1Camera1,9,0.46,29.9,15,1,up_fall
Subject15/Activity10/Trial2/Subject15Activity10Trial2Camera1,9,0.5,29.94,15,1,up_fall
Subject15/Activity9/Trial3/Subject15Activity9Trial3Camera1,9,0.526,3.166,15,1,up_fall
Subject15/Activity2/Trial3/Subject15Activity2Trial3Camera1,1,0.814,2.354,15,1,up_fall
Subject15/Activity1/Trial2/Subject15Activity1Trial2Camera1,2,0.98,9.92,15,1,up_fall
Subject15/Activity1/Trial3/Subject15Activity1Trial3Camera1,2,1.12,9.9,15,1,up_fall
Subject15/Activity4/Trial2/Subject15Activity4Trial2Camera1,1,1.127,2.847,15,1,up_fall
Subject15/Activity2/Trial2/Subject15Activity2Trial2Camera1,2,1.18,9.92,15,1,up_fall
Subject15/Activity4/Trial1/Subject15Activity4Trial1Camera1,2,1.4,9.88,15,1,up_fall
Subject15/Activity2/Trial1/Subject15Activity2Trial1Camera1,2,1.44,9.96,15,1,up_fall
Subject15/Activity4/Trial3/Subject15Activity4Trial3Camera1,2,1.58,9.96,15,1,up_fall
Subject15/Activity1/Trial1/Subject15Activity1Trial1Camera1,2,1.78,9.9,15,1,up_fall
Subject15/Activity3/Trial3/Subject15Activity3Trial3Camera1,2,2.071,9.931,15,1,up_fall
Subject15/Activity9/Trial1/Subject15Activity9Trial1Camera1,8,2.32,9.92,15,1,up_fall
Subject15/Activity2/Trial3/Subject15Activity2Trial3Camera1,2,2.354,9.934,15,1,up_fall
Subject15/Activity3/Trial2/Subject15Activity3Trial2Camera1,2,2.38,9.9,15,1,up_fall
Subject15/Activity9/Trial2/Subject15Activity9Trial2Camera1,8,2.5,9.88,15,1,up_fall
Subject15/Activity3/Trial1/Subject15Activity3Trial1Camera1,2,2.66,9.9,15,1,up_fall
Subject15/Activity4/Trial2/Subject15Activity4Trial2Camera1,2,2.847,9.927,15,1,up_fall
Subject15/Activity9/Trial3/Subject15Activity9Trial3Camera1,8,3.166,9.866,15,1,up_fall
Subject15/Activity5/Trial3/Subject15Activity5Trial3Camera1,4,3.193,9.873,15,1,up_fall
Subject15/Activity5/Trial2/Subject15Activity5Trial2Camera1,4,3.621,9.921,15,1,up_fall
Subject15/Activity5/Trial1/Subject15Activity5Trial1Camera1,4,4.158,9.858,15,1,up_fall
Subject15/Activity1/Trial1/Subject15Activity1Trial1Camera2,1,0.0,1.78,15,2,up_fall
Subject15/Activity1/Trial2/Subject15Activity1Trial2Camera2,1,0.0,0.98,15,2,up_fall
Subject15/Activity10/Trial3/Subject15Activity10Trial3Camera2,9,0.0,29.941139,15,2,up_fall
Subject15/Activity11/Trial1/Subject15Activity11Trial1Camera2,6,0.0,59.890620000000006,15,2,up_fall
Subject15/Activity11/Trial2/Subject15Activity11Trial2Camera2,6,0.0,59.92522,15,2,up_fall
Subject15/Activity11/Trial3/Subject15Activity11Trial3Camera2,6,0.0,59.946966,15,2,up_fall
Subject15/Activity2/Trial3/Subject15Activity2Trial3Camera2,8,0.0,0.81436,15,2,up_fall
Subject15/Activity3/Trial3/Subject15Activity3Trial3Camera2,1,0.0,2.07101,15,2,up_fall
Subject15/Activity4/Trial2/Subject15Activity4Trial2Camera2,8,0.0,1.12677,15,2,up_fall
Subject15/Activity5/Trial1/Subject15Activity5Trial1Camera2,8,0.0,0.35754,15,2,up_fall
Subject15/Activity5/Trial2/Subject15Activity5Trial2Camera2,8,0.0,0.36055,15,2,up_fall
Subject15/Activity5/Trial3/Subject15Activity5Trial3Camera2,8,0.0,0.23318,15,2,up_fall
Subject15/Activity6/Trial1/Subject15Activity6Trial1Camera2,0,0.0,59.954492,15,2,up_fall
Subject15/Activity1/Trial3/Subject15Activity1Trial3Camera2,1,0.0,1.12,15,2,up_fall
Subject15/Activity10/Trial1/Subject15Activity10Trial1Camera2,8,0.0,0.46,15,2,up_fall
Subject15/Activity10/Trial2/Subject15Activity10Trial2Camera2,8,0.0,0.5,15,2,up_fall
Subject15/Activity2/Trial1/Subject15Activity2Trial1Camera2,1,0.0,1.44,15,2,up_fall
Subject15/Activity2/Trial2/Subject15Activity2Trial2Camera2,1,0.0,1.18,15,2,up_fall
Subject15/Activity3/Trial1/Subject15Activity3Trial1Camera2,1,0.0,2.66,15,2,up_fall
Subject15/Activity3/Trial2/Subject15Activity3Trial2Camera2,1,0.0,2.38,15,2,up_fall
Subject15/Activity4/Trial1/Subject15Activity4Trial1Camera2,1,0.0,1.4,15,2,up_fall
Subject15/Activity4/Trial3/Subject15Activity4Trial3Camera2,1,0.0,1.58,15,2,up_fall
Subject15/Activity6/Trial2/Subject15Activity6Trial2Camera2,0,0.0,59.868422,15,2,up_fall
Subject15/Activity6/Trial3/Subject15Activity6Trial3Camera2,0,0.0,59.966789,15,2,up_fall
Subject15/Activity7/Trial1/Subject15Activity7Trial1Camera2,8,0.0,59.701965,15,2,up_fall
Subject15/Activity7/Trial2/Subject15Activity7Trial2Camera2,8,0.0,59.928214,15,2,up_fall
Subject15/Activity7/Trial3/Subject15Activity7Trial3Camera2,8,0.0,59.908541,15,2,up_fall
Subject15/Activity8/Trial1/Subject15Activity8Trial1Camera2,4,0.0,59.941889,15,2,up_fall
Subject15/Activity8/Trial2/Subject15Activity8Trial2Camera2,4,0.0,59.942031,15,2,up_fall
Subject15/Activity8/Trial3/Subject15Activity8Trial3Camera2,4,0.0,59.967474,15,2,up_fall
Subject15/Activity9/Trial3/Subject15Activity9Trial3Camera2,8,0.0,0.52644,15,2,up_fall
Subject15/Activity9/Trial1/Subject15Activity9Trial1Camera2,9,0.0,2.32,15,2,up_fall
Subject15/Activity9/Trial2/Subject15Activity9Trial2Camera2,9,0.0,2.5,15,2,up_fall
Subject15/Activity5/Trial3/Subject15Activity5Trial3Camera2,5,0.233,3.193,15,2,up_fall
Subject15/Activity5/Trial1/Subject15Activity5Trial1Camera2,5,0.358,4.158,15,2,up_fall
Subject15/Activity5/Trial2/Subject15Activity5Trial2Camera2,5,0.361,3.621,15,2,up_fall
Subject15/Activity10/Trial1/Subject15Activity10Trial1Camera2,9,0.46,29.9,15,2,up_fall
Subject15/Activity10/Trial2/Subject15Activity10Trial2Camera2,9,0.5,29.94,15,2,up_fall
Subject15/Activity9/Trial3/Subject15Activity9Trial3Camera2,9,0.526,3.166,15,2,up_fall
Subject15/Activity2/Trial3/Subject15Activity2Trial3Camera2,1,0.814,2.354,15,2,up_fall
Subject15/Activity1/Trial2/Subject15Activity1Trial2Camera2,2,0.98,9.92,15,2,up_fall
Subject15/Activity1/Trial3/Subject15Activity1Trial3Camera2,2,1.12,9.9,15,2,up_fall
Subject15/Activity4/Trial2/Subject15Activity4Trial2Camera2,1,1.127,2.847,15,2,up_fall
Subject15/Activity2/Trial2/Subject15Activity2Trial2Camera2,2,1.18,9.92,15,2,up_fall
Subject15/Activity4/Trial1/Subject15Activity4Trial1Camera2,2,1.4,9.88,15,2,up_fall
Subject15/Activity2/Trial1/Subject15Activity2Trial1Camera2,2,1.44,9.96,15,2,up_fall
Subject15/Activity4/Trial3/Subject15Activity4Trial3Camera2,2,1.58,9.96,15,2,up_fall
Subject15/Activity1/Trial1/Subject15Activity1Trial1Camera2,2,1.78,9.9,15,2,up_fall
Subject15/Activity3/Trial3/Subject15Activity3Trial3Camera2,2,2.071,9.931,15,2,up_fall
Subject15/Activity9/Trial1/Subject15Activity9Trial1Camera2,8,2.32,9.92,15,2,up_fall
Subject15/Activity2/Trial3/Subject15Activity2Trial3Camera2,2,2.354,9.934,15,2,up_fall
Subject15/Activity3/Trial2/Subject15Activity3Trial2Camera2,2,2.38,9.9,15,2,up_fall
Subject15/Activity9/Trial2/Subject15Activity9Trial2Camera2,8,2.5,9.88,15,2,up_fall
Subject15/Activity3/Trial1/Subject15Activity3Trial1Camera2,2,2.66,9.9,15,2,up_fall
Subject15/Activity4/Trial2/Subject15Activity4Trial2Camera2,2,2.847,9.927,15,2,up_fall
Subject15/Activity9/Trial3/Subject15Activity9Trial3Camera2,8,3.166,9.866,15,2,up_fall
Subject15/Activity5/Trial3/Subject15Activity5Trial3Camera2,4,3.193,9.873,15,2,up_fall
Subject15/Activity5/Trial2/Subject15Activity5Trial2Camera2,4,3.621,9.921,15,2,up_fall
Subject15/Activity5/Trial1/Subject15Activity5Trial1Camera2,4,4.158,9.858,15,2,up_fall
Subject16/Activity1/Trial1/Subject16Activity1Trial1Camera1,8,0.0,0.34379,16,1,up_fall
Subject16/Activity10/Trial1/Subject16Activity10Trial1Camera1,9,0.0,29.917661,16,1,up_fall
Subject16/Activity11/Trial1/Subject16Activity11Trial1Camera1,6,0.0,59.895306,16,1,up_fall
Subject16/Activity11/Trial2/Subject16Activity11Trial2Camera1,6,0.0,59.849554,16,1,up_fall
Subject16/Activity11/Trial3/Subject16Activity11Trial3Camera1,6,0.0,59.483235,16,1,up_fall
Subject16/Activity1/Trial2/Subject16Activity1Trial2Camera1,1,0.0,1.8,16,1,up_fall
Subject16/Activity1/Trial3/Subject16Activity1Trial3Camera1,1,0.0,2.04,16,1,up_fall
Subject16/Activity10/Trial2/Subject16Activity10Trial2Camera1,8,0.0,0.52,16,1,up_fall
Subject16/Activity10/Trial3/Subject16Activity10Trial3Camera1,8,0.0,0.38,16,1,up_fall
